enrollment_id,user_id,course_id,enrollment_date,progress_pct,last_activity_date,completion_status,final_score,ai_risk_of_dropout,recommended_next_action,learning_streak_days
ENR0074887,USR046183,CRS011467,2026-04-10,6,2026-03-14,In Progress,54,0.942,Join forum discussion,80
ENR0074888,USR002684,CRS000035,2025-08-12,75,2026-03-26,In Progress,58,0.07,Take mock interview,66
ENR0074889,USR044615,CRS043155,2026-05-11,29,2026-03-30,In Progress,82,0.676,Attempt assessment,160
ENR0074890,USR019521,CRS032343,2025-10-29,79,2026-04-24,In Progress,8,0.348,Schedule mentor call,168
ENR0074891,USR036964,CRS000731,2025-11-22,44,2026-04-24,In Progress,82,0.536,Revise weak concepts,169
ENR0074892,USR014090,CRS039663,2025-12-26,58,2026-03-28,In Progress,0,0.942,Schedule mentor call,147
ENR0074893,USR033207,CRS007881,2025-10-02,30,2026-04-29,In Progress,34,0.656,Continue next lesson,46
ENR0074894,USR046760,CRS043047,2025-08-13,0,2026-04-21,Not Started,31,0.87,Schedule mentor call,177
ENR0074895,USR018407,CRS031709,2025-05-19,81,2026-04-14,In Progress,96,0.28,Schedule mentor call,80
ENR0074896,USR008258,CRS015698,2025-07-24,62,2026-03-20,In Progress,31,0.114,Join forum discussion,143
ENR0074897,USR028364,CRS049013,2026-01-12,1,2026-05-04,In Progress,58,0.259,Continue next lesson,8
ENR0074898,USR027484,CRS029880,2025-07-26,43,2026-04-12,In Progress,90,0.334,Continue next lesson,136
ENR0074899,USR015072,CRS022687,2026-04-05,13,2026-05-10,In Progress,3,0.29,Take mock interview,63
ENR0074900,USR045345,CRS008261,2026-04-19,98,2026-03-14,Completed,4,0.741,Attempt assessment,9
ENR0074901,USR005773,CRS039898,2025-06-20,58,2026-03-30,In Progress,54,0.877,Attempt assessment,43
ENR0074902,USR018150,CRS040781,2025-07-24,22,2026-04-09,In Progress,49,0.091,Attempt assessment,11
ENR0074903,USR011466,CRS004518,2025-09-28,83,2026-05-10,In Progress,5,0.37,Revise weak concepts,67
ENR0074904,USR000499,CRS034625,2026-04-28,31,2026-05-08,In Progress,18,0.374,Attempt assessment,94
ENR0074905,USR007674,CRS028031,2025-11-26,90,2026-03-26,In Progress,74,0.299,Join forum discussion,124
ENR0074906,USR032868,CRS029884,2026-03-19,47,2026-04-07,In Progress,21,0.429,Revise weak concepts,118
ENR0074907,USR002232,CRS042382,2026-03-25,47,2026-04-19,In Progress,65,0.116,Continue next lesson,135
ENR0074908,USR033565,CRS040090,2025-07-25,80,2026-03-24,In Progress,1,0.797,Join forum discussion,1
ENR0074909,USR045649,CRS035414,2026-03-10,35,2026-04-04,In Progress,4,0.257,Join forum discussion,144
ENR0074910,USR008565,CRS038056,2025-09-07,91,2026-05-07,In Progress,19,0.907,Revise weak concepts,178
ENR0074911,USR037119,CRS005252,2025-06-08,1,2026-05-07,In Progress,21,0.046,Take mock interview,97
ENR0074912,USR027308,CRS041977,2025-07-19,99,2026-03-30,Completed,37,0.103,Attempt assessment,139
ENR0074913,USR013328,CRS019949,2026-02-23,54,2026-04-11,In Progress,94,0.361,Schedule mentor call,3
ENR0074914,USR038667,CRS040154,2025-07-20,20,2026-04-06,In Progress,10,0.431,Continue next lesson,4
ENR0074915,USR017518,CRS035458,2026-04-16,87,2026-04-08,In Progress,85,0.707,Schedule mentor call,108
ENR0074916,USR014471,CRS017157,2025-09-17,68,2026-04-23,In Progress,96,0.66,Take mock interview,74
ENR0074917,USR017856,CRS036166,2025-07-06,9,2026-05-01,In Progress,57,0.172,Join forum discussion,72
ENR0074918,USR002161,CRS029295,2025-11-14,61,2026-04-04,In Progress,14,0.382,Schedule mentor call,97
ENR0074919,USR006081,CRS039830,2025-10-04,4,2026-04-30,In Progress,35,0.198,Take mock interview,66
ENR0074920,USR025312,CRS040752,2025-12-03,16,2026-04-09,In Progress,54,0.017,Schedule mentor call,80
ENR0074921,USR018005,CRS009765,2025-11-14,61,2026-03-17,In Progress,84,0.368,Attempt assessment,38
ENR0074922,USR028034,CRS031984,2026-02-27,88,2026-04-27,In Progress,17,0.519,Take mock interview,54
ENR0074923,USR036841,CRS035572,2025-10-26,11,2026-03-28,In Progress,16,0.417,Schedule mentor call,76
ENR0074924,USR038322,CRS020171,2025-12-15,20,2026-03-16,In Progress,18,0.811,Continue next lesson,56
ENR0074925,USR044390,CRS008737,2026-01-05,89,2026-03-22,In Progress,71,0.893,Take mock interview,20
ENR0074926,USR007191,CRS044306,2025-06-15,24,2026-03-27,In Progress,72,0.947,Revise weak concepts,160
ENR0074927,USR033456,CRS025531,2025-12-18,89,2026-03-18,In Progress,4,0.387,Join forum discussion,165
ENR0074928,USR000589,CRS048587,2025-11-27,41,2026-04-23,In Progress,55,0.533,Take mock interview,128
ENR0074929,USR040370,CRS004938,2025-10-23,3,2026-03-28,In Progress,11,0.552,Join forum discussion,117
ENR0074930,USR049228,CRS024668,2026-02-26,25,2026-03-24,In Progress,35,0.864,Join forum discussion,89
ENR0074931,USR036458,CRS008320,2026-03-10,26,2026-05-10,In Progress,36,0.341,Schedule mentor call,18
ENR0074932,USR049700,CRS028933,2025-11-02,88,2026-04-17,In Progress,95,0.892,Join forum discussion,102
ENR0074933,USR043812,CRS011863,2025-07-08,5,2026-04-27,In Progress,8,0.272,Take mock interview,90
ENR0074934,USR023615,CRS006449,2026-02-12,83,2026-03-19,In Progress,2,0.781,Schedule mentor call,94
ENR0074935,USR032375,CRS046596,2025-11-25,78,2026-04-19,In Progress,47,0.044,Take mock interview,158
ENR0074936,USR049895,CRS032150,2025-08-26,52,2026-04-07,In Progress,21,0.419,Join forum discussion,99
ENR0074937,USR022923,CRS025584,2025-10-04,4,2026-04-24,In Progress,43,0.917,Continue next lesson,50
ENR0074938,USR019968,CRS021235,2026-03-09,99,2026-03-16,Completed,60,0.395,Attempt assessment,9
ENR0074939,USR024517,CRS047993,2025-12-21,84,2026-04-23,In Progress,86,0.735,Continue next lesson,97
ENR0074940,USR044449,CRS000953,2026-03-01,12,2026-04-25,In Progress,52,0.691,Continue next lesson,96
ENR0074941,USR027662,CRS029858,2025-06-12,33,2026-05-01,In Progress,93,0.787,Attempt assessment,40
ENR0074942,USR017496,CRS038319,2025-07-20,72,2026-05-07,In Progress,63,0.41,Revise weak concepts,56
ENR0074943,USR017935,CRS000095,2026-03-09,60,2026-03-29,In Progress,98,0.309,Schedule mentor call,88
ENR0074944,USR036729,CRS026371,2025-07-02,55,2026-04-27,In Progress,19,0.559,Join forum discussion,142
ENR0074945,USR004485,CRS037354,2026-01-25,96,2026-04-21,Completed,6,0.881,Continue next lesson,88
ENR0074946,USR022925,CRS007289,2026-02-15,4,2026-05-02,In Progress,2,0.122,Continue next lesson,70
ENR0074947,USR012746,CRS013681,2026-01-13,65,2026-05-09,In Progress,90,0.806,Revise weak concepts,117
ENR0074948,USR012006,CRS019415,2026-04-20,36,2026-04-05,In Progress,76,0.804,Continue next lesson,156
ENR0074949,USR027308,CRS036480,2025-12-19,14,2026-04-19,In Progress,34,0.498,Schedule mentor call,40
ENR0074950,USR031623,CRS040696,2025-08-23,88,2026-05-01,In Progress,53,0.377,Continue next lesson,3
ENR0074951,USR044535,CRS004576,2025-11-28,16,2026-04-25,In Progress,55,0.848,Schedule mentor call,98
ENR0074952,USR039725,CRS035089,2025-11-06,69,2026-04-19,In Progress,45,0.854,Continue next lesson,80
ENR0074953,USR026013,CRS012342,2025-11-05,91,2026-04-19,In Progress,6,0.056,Schedule mentor call,168
ENR0074954,USR037011,CRS024905,2025-06-20,35,2026-04-14,In Progress,19,0.401,Take mock interview,173
ENR0074955,USR032429,CRS001829,2026-04-21,5,2026-04-28,In Progress,48,0.864,Schedule mentor call,166
ENR0074956,USR042611,CRS045598,2026-05-09,4,2026-05-09,In Progress,52,0.327,Continue next lesson,112
ENR0074957,USR013249,CRS042577,2026-03-24,76,2026-04-04,In Progress,75,0.414,Take mock interview,145
ENR0074958,USR024339,CRS011057,2026-03-08,37,2026-03-26,In Progress,71,0.228,Take mock interview,67
ENR0074959,USR032437,CRS002535,2025-11-09,17,2026-04-08,In Progress,27,0.524,Attempt assessment,40
ENR0074960,USR038660,CRS045888,2026-01-29,64,2026-04-04,In Progress,24,0.09,Revise weak concepts,132
ENR0074961,USR021577,CRS037949,2025-06-03,89,2026-05-08,In Progress,79,0.267,Continue next lesson,143
ENR0074962,USR002249,CRS002366,2025-07-11,95,2026-05-02,Completed,90,0.221,Attempt assessment,91
ENR0074963,USR029366,CRS007563,2026-05-12,62,2026-03-14,In Progress,18,0.791,Join forum discussion,134
ENR0074964,USR026568,CRS000221,2025-10-12,3,2026-04-28,In Progress,51,0.444,Revise weak concepts,179
ENR0074965,USR028832,CRS040465,2026-04-12,52,2026-04-21,In Progress,72,0.726,Take mock interview,167
ENR0074966,USR015093,CRS013951,2026-02-22,30,2026-03-19,In Progress,0,0.48,Take mock interview,58
ENR0074967,USR046963,CRS017616,2026-05-05,86,2026-04-03,In Progress,6,0.512,Join forum discussion,15
ENR0074968,USR007674,CRS014497,2025-11-10,38,2026-04-26,In Progress,90,0.243,Revise weak concepts,103
ENR0074969,USR034217,CRS013125,2025-08-02,60,2026-04-21,In Progress,74,0.901,Take mock interview,86
ENR0074970,USR037916,CRS046910,2025-07-18,84,2026-04-10,In Progress,37,0.623,Continue next lesson,28
ENR0074971,USR039732,CRS005284,2026-02-06,70,2026-04-19,In Progress,43,0.251,Take mock interview,155
ENR0074972,USR029797,CRS032708,2025-09-25,57,2026-03-22,In Progress,60,0.302,Take mock interview,30
ENR0074973,USR008431,CRS043449,2026-04-22,78,2026-05-03,In Progress,51,0.609,Join forum discussion,33
ENR0074974,USR042797,CRS027471,2025-08-15,87,2026-05-06,In Progress,94,0.338,Attempt assessment,148
ENR0074975,USR013169,CRS045421,2025-10-21,44,2026-04-04,In Progress,21,0.788,Take mock interview,121
ENR0074976,USR025678,CRS044915,2025-06-12,15,2026-03-30,In Progress,56,0.768,Attempt assessment,151
ENR0074977,USR004872,CRS034844,2026-03-21,3,2026-04-13,In Progress,53,0.077,Join forum discussion,168
ENR0074978,USR035991,CRS030321,2026-03-05,42,2026-05-04,In Progress,30,0.895,Schedule mentor call,163
ENR0074979,USR008678,CRS003538,2026-03-21,16,2026-03-15,In Progress,12,0.2,Take mock interview,86
ENR0074980,USR044343,CRS029954,2025-07-16,1,2026-04-29,In Progress,2,0.14,Take mock interview,93
ENR0074981,USR047487,CRS044534,2025-09-18,83,2026-04-22,In Progress,42,0.701,Continue next lesson,9
ENR0074982,USR033701,CRS005765,2025-12-05,3,2026-04-26,In Progress,23,0.327,Revise weak concepts,101
ENR0074983,USR006105,CRS040471,2026-02-01,87,2026-04-23,In Progress,25,0.845,Revise weak concepts,51
ENR0074984,USR036719,CRS044866,2026-04-28,78,2026-03-18,In Progress,76,0.697,Revise weak concepts,160
ENR0074985,USR036881,CRS002909,2026-04-05,0,2026-03-19,Not Started,47,0.314,Take mock interview,15
ENR0074986,USR042322,CRS001558,2026-04-13,68,2026-05-09,In Progress,48,0.877,Schedule mentor call,109
ENR0074987,USR046897,CRS033766,2026-02-12,48,2026-04-26,In Progress,81,0.909,Attempt assessment,108
ENR0074988,USR038104,CRS020802,2025-11-23,77,2026-03-28,In Progress,58,0.776,Revise weak concepts,44
ENR0074989,USR043979,CRS004503,2025-06-07,37,2026-05-03,In Progress,79,0.909,Take mock interview,4
ENR0074990,USR038632,CRS045852,2025-08-13,72,2026-04-05,In Progress,92,0.754,Take mock interview,29
ENR0074991,USR036750,CRS007478,2025-08-02,45,2026-04-30,In Progress,86,0.135,Revise weak concepts,155
ENR0074992,USR015997,CRS047568,2026-01-21,30,2026-04-13,In Progress,61,0.464,Attempt assessment,100
ENR0074993,USR039261,CRS001493,2025-09-19,1,2026-04-05,In Progress,60,0.819,Attempt assessment,143
ENR0074994,USR029208,CRS015121,2025-05-21,29,2026-04-13,In Progress,51,0.334,Attempt assessment,127
ENR0074995,USR024025,CRS026153,2026-04-04,64,2026-04-02,In Progress,54,0.409,Join forum discussion,38
ENR0074996,USR037524,CRS036190,2026-01-25,19,2026-05-07,In Progress,11,0.368,Attempt assessment,82
ENR0074997,USR042775,CRS043275,2026-01-14,28,2026-04-26,In Progress,95,0.721,Take mock interview,59
ENR0074998,USR046504,CRS027237,2026-01-26,53,2026-04-22,In Progress,99,0.442,Take mock interview,86
ENR0074999,USR021359,CRS043652,2026-05-02,5,2026-04-01,In Progress,17,0.912,Take mock interview,14
ENR0075000,USR001088,CRS017854,2025-07-27,96,2026-03-30,Completed,70,0.595,Schedule mentor call,23
ENR0075001,USR031593,CRS048276,2025-12-28,95,2026-05-10,Completed,36,0.022,Attempt assessment,8
ENR0075002,USR038547,CRS016575,2025-07-02,53,2026-04-20,In Progress,42,0.836,Schedule mentor call,172
ENR0075003,USR021744,CRS046672,2025-08-12,15,2026-04-05,In Progress,31,0.248,Schedule mentor call,35
ENR0075004,USR016375,CRS001050,2026-01-06,40,2026-04-02,In Progress,76,0.702,Take mock interview,114
ENR0075005,USR039124,CRS035715,2025-09-15,97,2026-04-27,Completed,88,0.89,Revise weak concepts,24
ENR0075006,USR027320,CRS046254,2025-12-15,54,2026-03-28,In Progress,85,0.85,Schedule mentor call,150
ENR0075007,USR009377,CRS029279,2026-03-19,80,2026-03-31,In Progress,5,0.044,Revise weak concepts,120
ENR0075008,USR049634,CRS028092,2025-11-14,33,2026-03-31,In Progress,22,0.289,Attempt assessment,157
ENR0075009,USR044857,CRS015410,2025-09-18,47,2026-04-09,In Progress,91,0.084,Attempt assessment,170
ENR0075010,USR044167,CRS001511,2026-05-05,84,2026-04-07,In Progress,63,0.363,Revise weak concepts,174
ENR0075011,USR010701,CRS028177,2025-12-16,45,2026-05-12,In Progress,67,0.735,Join forum discussion,107
ENR0075012,USR020230,CRS046599,2025-06-23,57,2026-04-12,In Progress,30,0.773,Take mock interview,57
ENR0075013,USR001580,CRS001010,2025-10-17,80,2026-03-14,In Progress,17,0.852,Schedule mentor call,31
ENR0075014,USR008502,CRS049781,2026-01-02,92,2026-05-07,In Progress,25,0.544,Attempt assessment,93
ENR0075015,USR006202,CRS004405,2026-02-10,43,2026-04-29,In Progress,51,0.083,Join forum discussion,6
ENR0075016,USR018419,CRS004319,2025-09-30,15,2026-04-26,In Progress,43,0.101,Join forum discussion,174
ENR0075017,USR013792,CRS043483,2025-10-17,22,2026-05-09,In Progress,19,0.538,Revise weak concepts,155
ENR0075018,USR045951,CRS026299,2026-02-21,47,2026-05-02,In Progress,78,0.908,Continue next lesson,151
ENR0075019,USR004549,CRS049115,2026-03-07,4,2026-04-28,In Progress,49,0.766,Revise weak concepts,26
ENR0075020,USR036215,CRS040666,2026-03-03,41,2026-03-28,In Progress,27,0.621,Attempt assessment,120
ENR0075021,USR046308,CRS032599,2026-04-26,34,2026-04-21,In Progress,49,0.492,Join forum discussion,124
ENR0075022,USR034178,CRS009801,2025-09-21,96,2026-03-21,Completed,87,0.174,Continue next lesson,50
ENR0075023,USR027563,CRS012560,2025-10-30,19,2026-03-23,In Progress,2,0.947,Attempt assessment,172
ENR0075024,USR049164,CRS018681,2025-11-29,1,2026-05-13,In Progress,22,0.307,Take mock interview,58
ENR0075025,USR036885,CRS030215,2025-05-31,6,2026-04-17,In Progress,35,0.576,Take mock interview,88
ENR0075026,USR043056,CRS022563,2025-06-09,84,2026-04-03,In Progress,78,0.401,Join forum discussion,158
ENR0075027,USR032744,CRS014081,2026-01-22,29,2026-05-12,In Progress,35,0.71,Attempt assessment,26
ENR0075028,USR010099,CRS033594,2025-07-17,3,2026-03-20,In Progress,37,0.742,Continue next lesson,27
ENR0075029,USR032999,CRS042914,2026-03-08,24,2026-04-03,In Progress,81,0.304,Attempt assessment,10
ENR0075030,USR040150,CRS035995,2025-07-14,34,2026-03-26,In Progress,51,0.939,Join forum discussion,139
ENR0075031,USR034145,CRS014231,2026-04-24,68,2026-05-02,In Progress,66,0.595,Join forum discussion,131
ENR0075032,USR007665,CRS007594,2025-06-26,41,2026-04-13,In Progress,49,0.767,Continue next lesson,165
ENR0075033,USR030337,CRS040075,2026-01-30,89,2026-03-16,In Progress,8,0.691,Schedule mentor call,123
ENR0075034,USR012937,CRS027806,2026-04-01,34,2026-05-12,In Progress,10,0.067,Join forum discussion,46
ENR0075035,USR008821,CRS001290,2025-10-17,18,2026-05-06,In Progress,23,0.62,Continue next lesson,142
ENR0075036,USR036350,CRS013031,2025-11-15,17,2026-04-05,In Progress,10,0.396,Join forum discussion,153
ENR0075037,USR020014,CRS013783,2025-09-30,84,2026-04-11,In Progress,97,0.305,Revise weak concepts,114
ENR0075038,USR002796,CRS036364,2025-10-08,1,2026-04-26,In Progress,43,0.594,Revise weak concepts,124
ENR0075039,USR029492,CRS038670,2025-06-25,31,2026-05-12,In Progress,53,0.023,Schedule mentor call,36
ENR0075040,USR028299,CRS001815,2025-12-02,4,2026-04-19,In Progress,3,0.699,Join forum discussion,77
ENR0075041,USR017528,CRS031185,2026-01-19,78,2026-03-19,In Progress,58,0.155,Revise weak concepts,3
ENR0075042,USR027781,CRS049570,2025-05-18,27,2026-04-11,In Progress,91,0.295,Take mock interview,109
ENR0075043,USR009106,CRS007691,2026-03-02,34,2026-03-27,In Progress,64,0.137,Take mock interview,96
ENR0075044,USR010357,CRS037414,2026-01-05,44,2026-03-17,In Progress,4,0.909,Revise weak concepts,145
ENR0075045,USR024665,CRS024717,2025-07-22,56,2026-03-27,In Progress,20,0.215,Join forum discussion,18
ENR0075046,USR043024,CRS039077,2025-11-26,96,2026-03-18,Completed,60,0.349,Continue next lesson,32
ENR0075047,USR013242,CRS001524,2025-05-29,4,2026-03-15,In Progress,16,0.881,Continue next lesson,48
ENR0075048,USR029321,CRS023949,2026-02-28,81,2026-05-12,In Progress,66,0.812,Continue next lesson,97
ENR0075049,USR036305,CRS041048,2026-04-26,21,2026-03-25,In Progress,84,0.364,Attempt assessment,91
ENR0075050,USR000495,CRS010911,2026-03-26,40,2026-04-01,In Progress,41,0.892,Continue next lesson,40
ENR0075051,USR020738,CRS013383,2025-08-20,66,2026-04-11,In Progress,30,0.555,Take mock interview,74
ENR0075052,USR027519,CRS013253,2025-06-28,42,2026-05-02,In Progress,23,0.913,Join forum discussion,19
ENR0075053,USR005342,CRS006831,2025-07-27,23,2026-04-13,In Progress,95,0.678,Revise weak concepts,41
ENR0075054,USR030845,CRS016438,2025-07-16,7,2026-04-07,In Progress,15,0.462,Schedule mentor call,8
ENR0075055,USR032832,CRS017245,2026-05-13,1,2026-04-04,In Progress,1,0.834,Schedule mentor call,50
ENR0075056,USR018252,CRS014734,2025-07-27,4,2026-04-25,In Progress,26,0.84,Continue next lesson,174
ENR0075057,USR041055,CRS014758,2026-05-10,49,2026-03-15,In Progress,18,0.489,Revise weak concepts,125
ENR0075058,USR031972,CRS035481,2025-05-31,66,2026-03-29,In Progress,89,0.818,Continue next lesson,40
ENR0075059,USR034996,CRS015172,2025-10-29,90,2026-03-21,In Progress,73,0.574,Attempt assessment,164
ENR0075060,USR035772,CRS006592,2025-10-12,51,2026-03-17,In Progress,56,0.596,Attempt assessment,165
ENR0075061,USR035010,CRS016327,2025-08-08,4,2026-04-18,In Progress,23,0.278,Attempt assessment,167
ENR0075062,USR009016,CRS027264,2025-08-19,80,2026-03-15,In Progress,50,0.527,Schedule mentor call,14
ENR0075063,USR033175,CRS014331,2026-01-21,96,2026-05-02,Completed,29,0.884,Schedule mentor call,33
ENR0075064,USR027452,CRS023983,2025-08-03,7,2026-03-21,In Progress,45,0.135,Join forum discussion,14
ENR0075065,USR008516,CRS023679,2025-10-23,67,2026-03-14,In Progress,67,0.028,Schedule mentor call,175
ENR0075066,USR031624,CRS045308,2025-08-07,26,2026-03-22,In Progress,64,0.057,Take mock interview,174
ENR0075067,USR039534,CRS042290,2025-06-21,69,2026-04-12,In Progress,33,0.647,Take mock interview,79
ENR0075068,USR019756,CRS009805,2026-05-08,48,2026-03-23,In Progress,51,0.088,Take mock interview,118
ENR0075069,USR012690,CRS024954,2025-11-03,70,2026-05-06,In Progress,59,0.584,Join forum discussion,61
ENR0075070,USR006071,CRS030866,2025-08-11,67,2026-04-17,In Progress,9,0.553,Join forum discussion,111
ENR0075071,USR044329,CRS004206,2026-01-12,29,2026-04-21,In Progress,14,0.074,Attempt assessment,179
ENR0075072,USR006766,CRS025677,2025-10-01,67,2026-03-22,In Progress,24,0.021,Join forum discussion,40
ENR0075073,USR016588,CRS035550,2026-03-10,18,2026-04-06,In Progress,6,0.636,Continue next lesson,17
ENR0075074,USR020696,CRS020449,2025-05-17,47,2026-04-23,In Progress,70,0.235,Take mock interview,149
ENR0075075,USR027126,CRS036024,2026-02-06,12,2026-05-01,In Progress,38,0.678,Attempt assessment,154
ENR0075076,USR036781,CRS003406,2026-02-10,13,2026-04-25,In Progress,41,0.62,Continue next lesson,105
ENR0075077,USR016601,CRS019192,2026-03-29,39,2026-05-10,In Progress,56,0.696,Take mock interview,163
ENR0075078,USR042511,CRS002703,2025-12-15,99,2026-04-15,Completed,87,0.827,Join forum discussion,89
ENR0075079,USR034906,CRS017089,2026-04-27,47,2026-05-04,In Progress,84,0.553,Revise weak concepts,4
ENR0075080,USR036838,CRS048441,2025-12-12,32,2026-04-15,In Progress,2,0.607,Join forum discussion,40
ENR0075081,USR027978,CRS017145,2025-09-15,85,2026-04-12,In Progress,75,0.627,Schedule mentor call,51
ENR0075082,USR039798,CRS047729,2025-12-28,69,2026-04-29,In Progress,29,0.156,Continue next lesson,106
