batch_id,enterprise_id,course_id,batch_name,trainer_id,start_date,end_date,delivery_mode,participant_count,attendance_avg_pct,completion_avg_pct,training_roi_score,status
BAT004589,ENT00270,CRS011735,Corporate Training Batch 4589,USR028349,2026-02-27,2026-03-06,Hybrid,117,86,24,49,Running
BAT004590,ENT00453,CRS040227,Corporate Training Batch 4590,USR026854,2026-01-31,2026-04-01,Hybrid,342,79,95,29,On Hold
BAT004591,ENT00350,CRS027749,Corporate Training Batch 4591,USR015312,2026-05-09,2026-07-08,Offline,347,55,83,48,Completed
BAT004592,ENT00219,CRS036330,Corporate Training Batch 4592,USR022768,2026-03-20,2026-05-04,Hybrid,411,68,49,47,Planned
BAT004593,ENT00220,CRS042290,Corporate Training Batch 4593,USR001683,2026-03-14,2026-05-13,Offline,445,98,100,80,Running
BAT004594,ENT00129,CRS017463,Corporate Training Batch 4594,USR023864,2026-04-22,2026-07-21,Hybrid,346,60,49,90,Completed
BAT004595,ENT00441,CRS046856,Corporate Training Batch 4595,USR007127,2025-12-17,2026-01-31,Hybrid,12,62,87,98,Planned
BAT004596,ENT00247,CRS045672,Corporate Training Batch 4596,USR040295,2025-11-19,2026-01-03,Online,245,57,29,52,Running
BAT004597,ENT00200,CRS017259,Corporate Training Batch 4597,USR004468,2025-11-23,2026-02-21,Online,264,64,96,23,Completed
BAT004598,ENT00194,CRS048083,Corporate Training Batch 4598,USR003146,2026-01-28,2026-03-29,Online,84,80,47,97,On Hold
BAT004599,ENT00176,CRS013442,Corporate Training Batch 4599,USR038213,2025-12-29,2026-01-28,Online,173,60,36,94,On Hold
BAT004600,ENT00286,CRS013634,Corporate Training Batch 4600,USR027407,2026-02-18,2026-03-04,Hybrid,111,55,63,66,Running
BAT004601,ENT00363,CRS002654,Corporate Training Batch 4601,USR002737,2025-12-26,2026-01-02,Online,150,73,36,95,Planned
BAT004602,ENT00005,CRS002139,Corporate Training Batch 4602,USR045626,2026-03-14,2026-05-13,Online,114,86,86,92,On Hold
BAT004603,ENT00474,CRS040251,Corporate Training Batch 4603,USR023272,2026-01-09,2026-02-23,Hybrid,223,87,56,34,Completed
BAT004604,ENT00455,CRS016853,Corporate Training Batch 4604,USR031096,2026-02-26,2026-04-27,Offline,328,77,84,20,Running
BAT004605,ENT00183,CRS001215,Corporate Training Batch 4605,USR049400,2026-03-22,2026-04-21,Hybrid,457,88,72,53,Completed
BAT004606,ENT00338,CRS046311,Corporate Training Batch 4606,USR044000,2025-11-29,2025-12-13,Online,78,87,41,83,Planned
BAT004607,ENT00499,CRS006019,Corporate Training Batch 4607,USR031762,2026-04-04,2026-06-03,Hybrid,113,65,85,65,On Hold
BAT004608,ENT00075,CRS021483,Corporate Training Batch 4608,USR026261,2026-02-04,2026-02-18,Hybrid,417,87,38,47,Planned
BAT004609,ENT00094,CRS010267,Corporate Training Batch 4609,USR026704,2026-03-19,2026-06-17,Offline,38,98,91,84,Completed
BAT004610,ENT00334,CRS031202,Corporate Training Batch 4610,USR020216,2025-12-20,2026-03-20,Hybrid,405,69,66,67,Completed
BAT004611,ENT00131,CRS010716,Corporate Training Batch 4611,USR026278,2026-03-14,2026-06-12,Offline,403,69,39,20,Planned
BAT004612,ENT00150,CRS049479,Corporate Training Batch 4612,USR020323,2026-01-07,2026-01-14,Offline,344,60,72,61,Running
BAT004613,ENT00066,CRS046934,Corporate Training Batch 4613,USR006418,2026-01-09,2026-04-09,Offline,428,82,79,29,On Hold
BAT004614,ENT00313,CRS033971,Corporate Training Batch 4614,USR017452,2026-04-03,2026-04-10,Offline,25,100,56,63,Running
BAT004615,ENT00226,CRS011197,Corporate Training Batch 4615,USR016476,2026-04-02,2026-07-01,Hybrid,99,82,49,58,On Hold
BAT004616,ENT00437,CRS013214,Corporate Training Batch 4616,USR023939,2026-01-27,2026-04-27,Hybrid,274,84,67,20,Completed
BAT004617,ENT00277,CRS013206,Corporate Training Batch 4617,USR017441,2026-03-09,2026-04-08,Hybrid,355,95,96,93,Planned
BAT004618,ENT00378,CRS012806,Corporate Training Batch 4618,USR005004,2026-05-07,2026-05-14,Offline,450,69,69,71,Running
BAT004619,ENT00292,CRS010332,Corporate Training Batch 4619,USR041484,2025-12-11,2026-03-11,Offline,194,57,41,44,On Hold
BAT004620,ENT00173,CRS030195,Corporate Training Batch 4620,USR019057,2026-02-28,2026-04-14,Offline,285,92,65,35,Completed
BAT004621,ENT00114,CRS034588,Corporate Training Batch 4621,USR005416,2026-01-26,2026-02-25,Online,485,60,97,60,Running
BAT004622,ENT00368,CRS034364,Corporate Training Batch 4622,USR007396,2025-12-23,2026-02-21,Offline,457,64,61,72,Planned
BAT004623,ENT00392,CRS005662,Corporate Training Batch 4623,USR030327,2025-11-14,2025-12-14,Hybrid,456,87,71,52,On Hold
BAT004624,ENT00433,CRS015290,Corporate Training Batch 4624,USR031941,2026-01-23,2026-02-22,Offline,316,98,54,20,Completed
BAT004625,ENT00324,CRS024370,Corporate Training Batch 4625,USR029603,2026-03-18,2026-05-17,Offline,444,76,29,40,Completed
BAT004626,ENT00290,CRS022563,Corporate Training Batch 4626,USR049360,2026-02-18,2026-03-04,Hybrid,336,100,49,45,On Hold
BAT004627,ENT00262,CRS007650,Corporate Training Batch 4627,USR005607,2025-12-07,2026-02-05,Offline,125,64,77,29,Planned
BAT004628,ENT00229,CRS022711,Corporate Training Batch 4628,USR017423,2025-12-05,2026-01-19,Hybrid,94,62,38,85,Running
BAT004629,ENT00290,CRS048902,Corporate Training Batch 4629,USR008243,2026-01-09,2026-02-23,Online,265,83,43,66,Completed
BAT004630,ENT00168,CRS040959,Corporate Training Batch 4630,USR014495,2026-02-21,2026-03-07,Hybrid,217,78,24,74,Running
BAT004631,ENT00440,CRS035442,Corporate Training Batch 4631,USR014329,2026-04-12,2026-07-11,Hybrid,204,87,37,79,On Hold
BAT004632,ENT00326,CRS043575,Corporate Training Batch 4632,USR026344,2026-01-29,2026-02-12,Online,124,58,99,59,Planned
BAT004633,ENT00017,CRS025620,Corporate Training Batch 4633,USR013261,2026-02-06,2026-04-07,Hybrid,339,67,52,83,Planned
BAT004634,ENT00068,CRS019257,Corporate Training Batch 4634,USR001604,2026-05-04,2026-06-03,Online,289,64,22,83,Completed
BAT004635,ENT00281,CRS040390,Corporate Training Batch 4635,USR047303,2026-04-22,2026-05-22,Hybrid,15,63,22,78,Completed
BAT004636,ENT00012,CRS007649,Corporate Training Batch 4636,USR023034,2026-03-27,2026-05-26,Hybrid,15,75,49,28,Completed
BAT004637,ENT00057,CRS024727,Corporate Training Batch 4637,USR039250,2026-04-22,2026-04-29,Online,396,67,71,64,Completed
BAT004638,ENT00073,CRS024408,Corporate Training Batch 4638,USR015813,2026-03-21,2026-04-04,Offline,363,85,36,84,Planned
BAT004639,ENT00458,CRS033020,Corporate Training Batch 4639,USR027588,2025-11-14,2026-01-13,Offline,340,60,25,55,Completed
BAT004640,ENT00257,CRS031759,Corporate Training Batch 4640,USR048625,2025-11-29,2026-01-28,Offline,245,86,51,61,Planned
BAT004641,ENT00287,CRS027889,Corporate Training Batch 4641,USR022810,2026-01-08,2026-02-22,Online,248,64,63,59,On Hold
BAT004642,ENT00240,CRS029479,Corporate Training Batch 4642,USR040496,2025-11-29,2026-02-27,Online,131,55,99,67,Completed
BAT004643,ENT00383,CRS002172,Corporate Training Batch 4643,USR027174,2026-05-02,2026-07-31,Hybrid,142,88,90,79,Planned
BAT004644,ENT00461,CRS020793,Corporate Training Batch 4644,USR044540,2026-01-02,2026-04-02,Offline,234,64,67,73,Planned
BAT004645,ENT00028,CRS047116,Corporate Training Batch 4645,USR040197,2026-01-07,2026-01-14,Online,323,61,23,25,Completed
BAT004646,ENT00031,CRS016899,Corporate Training Batch 4646,USR023865,2026-03-07,2026-03-21,Online,449,80,94,73,Completed
BAT004647,ENT00281,CRS024917,Corporate Training Batch 4647,USR015302,2025-12-09,2026-01-23,Hybrid,323,58,99,95,On Hold
BAT004648,ENT00301,CRS016819,Corporate Training Batch 4648,USR015990,2026-01-03,2026-02-02,Offline,489,99,36,25,Running
BAT004649,ENT00222,CRS011844,Corporate Training Batch 4649,USR001427,2026-01-07,2026-02-06,Offline,179,90,59,30,Planned
BAT004650,ENT00440,CRS013540,Corporate Training Batch 4650,USR040102,2026-01-13,2026-02-12,Hybrid,314,84,74,73,Planned
BAT004651,ENT00114,CRS010763,Corporate Training Batch 4651,USR004708,2026-04-22,2026-06-06,Hybrid,11,55,92,69,Completed
BAT004652,ENT00149,CRS033106,Corporate Training Batch 4652,USR009704,2026-03-15,2026-04-29,Hybrid,40,93,87,39,Running
BAT004653,ENT00022,CRS019437,Corporate Training Batch 4653,USR040510,2026-03-05,2026-04-04,Online,182,92,71,36,Planned
BAT004654,ENT00074,CRS013809,Corporate Training Batch 4654,USR003856,2026-04-01,2026-05-01,Online,413,63,52,43,On Hold
BAT004655,ENT00313,CRS023309,Corporate Training Batch 4655,USR001526,2025-12-18,2026-03-18,Online,378,75,57,72,On Hold
BAT004656,ENT00288,CRS047022,Corporate Training Batch 4656,USR025882,2026-04-24,2026-05-24,Hybrid,22,74,98,41,Completed
BAT004657,ENT00099,CRS003934,Corporate Training Batch 4657,USR045992,2026-02-12,2026-05-13,Online,317,57,30,30,Running
BAT004658,ENT00218,CRS030776,Corporate Training Batch 4658,USR027189,2026-02-07,2026-03-24,Offline,409,74,22,58,Completed
BAT004659,ENT00156,CRS038266,Corporate Training Batch 4659,USR034987,2026-04-02,2026-07-01,Hybrid,476,75,90,59,On Hold
BAT004660,ENT00045,CRS021636,Corporate Training Batch 4660,USR035802,2026-01-05,2026-02-19,Online,223,72,52,32,Running
BAT004661,ENT00142,CRS032769,Corporate Training Batch 4661,USR031097,2026-02-02,2026-02-09,Hybrid,363,83,48,58,Completed
BAT004662,ENT00162,CRS026895,Corporate Training Batch 4662,USR048220,2026-04-07,2026-04-21,Online,104,59,68,49,Running
BAT004663,ENT00038,CRS026554,Corporate Training Batch 4663,USR020627,2025-12-08,2026-01-22,Hybrid,333,80,98,26,Running
BAT004664,ENT00226,CRS007873,Corporate Training Batch 4664,USR049626,2026-01-02,2026-02-16,Online,348,63,79,47,Completed
BAT004665,ENT00439,CRS025587,Corporate Training Batch 4665,USR004281,2026-05-07,2026-06-06,Hybrid,420,77,89,29,On Hold
BAT004666,ENT00300,CRS000796,Corporate Training Batch 4666,USR015275,2025-12-11,2026-01-25,Offline,378,76,92,53,Planned
BAT004667,ENT00405,CRS021683,Corporate Training Batch 4667,USR022788,2026-03-26,2026-04-02,Online,123,57,55,59,Completed
BAT004668,ENT00049,CRS026102,Corporate Training Batch 4668,USR043845,2026-02-15,2026-03-01,Offline,150,60,74,51,Running
BAT004669,ENT00026,CRS026742,Corporate Training Batch 4669,USR017697,2026-04-10,2026-06-09,Offline,411,97,92,90,Completed
BAT004670,ENT00145,CRS039055,Corporate Training Batch 4670,USR005598,2026-04-08,2026-07-07,Online,284,81,49,64,Completed
BAT004671,ENT00437,CRS007254,Corporate Training Batch 4671,USR038245,2026-04-12,2026-05-27,Offline,201,69,96,40,Completed
BAT004672,ENT00485,CRS009436,Corporate Training Batch 4672,USR023505,2026-01-20,2026-03-21,Online,496,95,90,74,On Hold
BAT004673,ENT00485,CRS017847,Corporate Training Batch 4673,USR035028,2026-02-06,2026-02-13,Offline,86,71,56,81,Completed
BAT004674,ENT00094,CRS004053,Corporate Training Batch 4674,USR018612,2026-03-14,2026-03-21,Online,488,80,98,65,On Hold
BAT004675,ENT00059,CRS023606,Corporate Training Batch 4675,USR049786,2026-02-04,2026-03-21,Offline,18,56,40,94,Completed
BAT004676,ENT00043,CRS014059,Corporate Training Batch 4676,USR027290,2025-11-19,2025-12-03,Online,281,65,51,73,Planned
BAT004677,ENT00233,CRS003324,Corporate Training Batch 4677,USR016847,2026-02-17,2026-04-18,Offline,444,63,46,53,On Hold
BAT004678,ENT00095,CRS045457,Corporate Training Batch 4678,USR020208,2026-04-06,2026-04-20,Hybrid,246,86,44,28,Running
BAT004679,ENT00245,CRS010735,Corporate Training Batch 4679,USR030202,2026-03-10,2026-04-24,Offline,86,62,72,44,Planned
BAT004680,ENT00152,CRS028503,Corporate Training Batch 4680,USR010905,2026-05-11,2026-05-25,Online,88,100,31,23,On Hold
BAT004681,ENT00257,CRS022683,Corporate Training Batch 4681,USR047031,2026-02-16,2026-04-02,Offline,306,98,43,86,Completed
BAT004682,ENT00377,CRS009889,Corporate Training Batch 4682,USR010540,2026-05-09,2026-08-07,Hybrid,494,59,99,55,On Hold
BAT004683,ENT00239,CRS031039,Corporate Training Batch 4683,USR049800,2026-04-24,2026-06-23,Hybrid,56,95,89,74,Completed
BAT004684,ENT00385,CRS019014,Corporate Training Batch 4684,USR010994,2026-01-15,2026-03-16,Hybrid,205,100,90,65,On Hold
BAT004685,ENT00049,CRS032729,Corporate Training Batch 4685,USR045661,2026-03-28,2026-04-04,Hybrid,73,82,66,34,Planned
BAT004686,ENT00265,CRS020553,Corporate Training Batch 4686,USR037592,2026-05-02,2026-05-09,Offline,57,95,65,63,Completed
BAT004687,ENT00431,CRS010218,Corporate Training Batch 4687,USR024691,2025-11-29,2025-12-29,Online,144,91,55,23,On Hold
BAT004688,ENT00383,CRS021540,Corporate Training Batch 4688,USR035847,2026-01-25,2026-02-24,Offline,97,57,43,45,On Hold
BAT004689,ENT00046,CRS004424,Corporate Training Batch 4689,USR030367,2026-03-27,2026-04-03,Offline,356,61,70,38,Planned
BAT004690,ENT00219,CRS036246,Corporate Training Batch 4690,USR046699,2025-12-16,2026-02-14,Online,253,74,48,64,On Hold
BAT004691,ENT00042,CRS038154,Corporate Training Batch 4691,USR007988,2025-12-01,2025-12-31,Hybrid,168,87,65,91,Running
BAT004692,ENT00451,CRS033289,Corporate Training Batch 4692,USR001344,2026-04-10,2026-04-24,Hybrid,120,77,93,68,On Hold
BAT004693,ENT00312,CRS037873,Corporate Training Batch 4693,USR017046,2026-01-24,2026-03-10,Hybrid,455,71,56,63,Completed
BAT004694,ENT00208,CRS012090,Corporate Training Batch 4694,USR028350,2025-11-23,2025-12-23,Online,212,71,25,46,Planned
BAT004695,ENT00421,CRS046775,Corporate Training Batch 4695,USR043497,2025-12-16,2025-12-23,Offline,310,100,58,56,On Hold
BAT004696,ENT00029,CRS048793,Corporate Training Batch 4696,USR034187,2025-12-20,2026-02-18,Online,417,88,22,50,On Hold
BAT004697,ENT00395,CRS037898,Corporate Training Batch 4697,USR044356,2026-04-04,2026-07-03,Online,407,77,96,70,Running
BAT004698,ENT00209,CRS047156,Corporate Training Batch 4698,USR023007,2026-05-08,2026-05-22,Offline,273,88,63,30,Running
BAT004699,ENT00343,CRS008077,Corporate Training Batch 4699,USR044149,2025-11-25,2025-12-02,Online,103,67,94,82,Completed
BAT004700,ENT00374,CRS047614,Corporate Training Batch 4700,USR029935,2026-02-04,2026-02-18,Hybrid,65,91,48,96,Planned
BAT004701,ENT00384,CRS040995,Corporate Training Batch 4701,USR047101,2026-04-14,2026-05-29,Online,36,63,84,57,On Hold
BAT004702,ENT00325,CRS047815,Corporate Training Batch 4702,USR031022,2025-12-12,2026-01-26,Online,192,63,67,36,Completed
BAT004703,ENT00069,CRS049532,Corporate Training Batch 4703,USR033350,2026-05-12,2026-05-19,Offline,89,72,62,33,Running
BAT004704,ENT00448,CRS002464,Corporate Training Batch 4704,USR020769,2025-12-09,2026-03-09,Offline,66,100,48,26,Running
BAT004705,ENT00024,CRS014255,Corporate Training Batch 4705,USR005941,2026-04-29,2026-06-13,Offline,91,59,69,72,Running
BAT004706,ENT00127,CRS018066,Corporate Training Batch 4706,USR049819,2026-02-08,2026-03-10,Online,350,62,29,62,Planned
BAT004707,ENT00104,CRS036579,Corporate Training Batch 4707,USR015781,2025-12-09,2026-01-23,Online,325,95,55,42,Planned
BAT004708,ENT00479,CRS048549,Corporate Training Batch 4708,USR038953,2026-01-22,2026-02-21,Hybrid,156,90,56,81,On Hold
BAT004709,ENT00234,CRS006641,Corporate Training Batch 4709,USR021414,2026-04-01,2026-04-15,Offline,312,95,93,80,On Hold
BAT004710,ENT00331,CRS010446,Corporate Training Batch 4710,USR012869,2026-02-13,2026-03-15,Online,314,96,98,78,Planned
BAT004711,ENT00185,CRS017508,Corporate Training Batch 4711,USR041428,2026-03-09,2026-03-16,Offline,310,91,49,38,Planned
BAT004712,ENT00209,CRS006346,Corporate Training Batch 4712,USR039959,2026-04-06,2026-04-13,Online,318,90,23,92,On Hold
BAT004713,ENT00219,CRS030831,Corporate Training Batch 4713,USR009137,2026-01-04,2026-03-05,Offline,225,82,52,33,Planned
BAT004714,ENT00221,CRS010713,Corporate Training Batch 4714,USR028538,2026-02-28,2026-03-14,Hybrid,283,75,44,75,Running
BAT004715,ENT00159,CRS049864,Corporate Training Batch 4715,USR023668,2026-02-19,2026-02-26,Hybrid,401,100,71,33,Planned
BAT004716,ENT00005,CRS039387,Corporate Training Batch 4716,USR030972,2026-03-16,2026-03-30,Hybrid,47,63,62,63,Running
BAT004717,ENT00103,CRS037066,Corporate Training Batch 4717,USR010849,2025-12-02,2025-12-09,Online,228,59,59,28,Planned
BAT004718,ENT00173,CRS003992,Corporate Training Batch 4718,USR046875,2026-01-06,2026-04-06,Online,466,68,71,22,Completed
BAT004719,ENT00308,CRS047814,Corporate Training Batch 4719,USR028090,2026-03-17,2026-03-24,Hybrid,24,56,41,27,Running
BAT004720,ENT00002,CRS000811,Corporate Training Batch 4720,USR016993,2026-01-03,2026-02-02,Hybrid,245,79,85,45,Running
BAT004721,ENT00234,CRS040338,Corporate Training Batch 4721,USR040236,2025-12-13,2026-02-11,Hybrid,344,83,31,86,Planned
BAT004722,ENT00201,CRS018491,Corporate Training Batch 4722,USR044735,2026-01-17,2026-03-03,Hybrid,139,97,54,83,Running
BAT004723,ENT00463,CRS026832,Corporate Training Batch 4723,USR030609,2025-11-20,2026-01-19,Hybrid,273,79,89,72,Planned
BAT004724,ENT00102,CRS044994,Corporate Training Batch 4724,USR002028,2026-02-21,2026-03-23,Online,281,73,31,30,On Hold
BAT004725,ENT00485,CRS025567,Corporate Training Batch 4725,USR033352,2026-03-28,2026-06-26,Offline,294,69,79,99,Planned
BAT004726,ENT00162,CRS003015,Corporate Training Batch 4726,USR002351,2026-03-30,2026-04-06,Offline,338,88,63,67,On Hold
BAT004727,ENT00414,CRS004036,Corporate Training Batch 4727,USR007889,2026-02-11,2026-03-13,Hybrid,420,65,56,87,Running
BAT004728,ENT00368,CRS010360,Corporate Training Batch 4728,USR045059,2026-01-16,2026-01-30,Offline,494,86,29,23,Planned
BAT004729,ENT00188,CRS040449,Corporate Training Batch 4729,USR047757,2025-11-23,2026-01-07,Online,95,98,27,51,Completed
BAT004730,ENT00189,CRS049575,Corporate Training Batch 4730,USR032217,2025-12-03,2025-12-10,Offline,435,58,35,42,Planned
BAT004731,ENT00201,CRS013430,Corporate Training Batch 4731,USR007622,2026-01-31,2026-03-17,Hybrid,339,61,43,38,Planned
BAT004732,ENT00140,CRS004753,Corporate Training Batch 4732,USR032822,2025-11-14,2025-12-14,Hybrid,210,81,48,28,Planned
BAT004733,ENT00040,CRS002019,Corporate Training Batch 4733,USR048072,2026-03-01,2026-04-15,Hybrid,95,90,42,38,Planned
BAT004734,ENT00060,CRS022045,Corporate Training Batch 4734,USR048335,2026-04-28,2026-06-27,Hybrid,163,67,60,33,On Hold
BAT004735,ENT00031,CRS030557,Corporate Training Batch 4735,USR028131,2026-02-14,2026-03-31,Online,125,58,49,55,On Hold
BAT004736,ENT00136,CRS000809,Corporate Training Batch 4736,USR025239,2025-11-18,2025-12-18,Online,105,88,45,65,Running
BAT004737,ENT00348,CRS006910,Corporate Training Batch 4737,USR027089,2026-01-27,2026-02-10,Offline,95,65,31,48,On Hold
BAT004738,ENT00216,CRS037123,Corporate Training Batch 4738,USR027862,2025-11-30,2025-12-14,Offline,22,99,82,89,Completed
BAT004739,ENT00197,CRS018737,Corporate Training Batch 4739,USR017352,2025-12-28,2026-01-11,Online,124,87,80,31,Completed
BAT004740,ENT00306,CRS040658,Corporate Training Batch 4740,USR029457,2026-01-11,2026-02-25,Offline,384,59,37,46,Planned
BAT004741,ENT00091,CRS016271,Corporate Training Batch 4741,USR039445,2025-11-17,2025-12-01,Hybrid,300,67,80,50,Planned
BAT004742,ENT00155,CRS011373,Corporate Training Batch 4742,USR002408,2026-05-08,2026-05-15,Hybrid,353,67,37,20,Completed
BAT004743,ENT00027,CRS008731,Corporate Training Batch 4743,USR018655,2026-04-03,2026-07-02,Offline,406,82,84,58,On Hold
BAT004744,ENT00025,CRS005206,Corporate Training Batch 4744,USR009356,2026-03-15,2026-05-14,Offline,338,97,31,34,Planned
BAT004745,ENT00412,CRS036132,Corporate Training Batch 4745,USR011836,2026-01-11,2026-01-18,Offline,105,91,99,26,Completed
BAT004746,ENT00447,CRS019704,Corporate Training Batch 4746,USR036082,2026-03-15,2026-04-29,Offline,479,63,29,52,On Hold
BAT004747,ENT00321,CRS032436,Corporate Training Batch 4747,USR032211,2025-12-11,2026-01-10,Online,113,97,83,25,Completed
BAT004748,ENT00097,CRS039038,Corporate Training Batch 4748,USR009624,2026-02-19,2026-03-21,Hybrid,388,93,25,67,Completed
BAT004749,ENT00338,CRS041056,Corporate Training Batch 4749,USR006003,2025-11-23,2025-12-23,Online,58,56,38,69,Completed
BAT004750,ENT00074,CRS009796,Corporate Training Batch 4750,USR004808,2025-11-16,2025-11-30,Offline,498,98,56,98,Planned
BAT004751,ENT00363,CRS023361,Corporate Training Batch 4751,USR023717,2026-04-04,2026-05-19,Hybrid,379,78,97,74,Running
BAT004752,ENT00496,CRS004007,Corporate Training Batch 4752,USR005737,2025-12-30,2026-01-06,Offline,263,69,55,85,Running
BAT004753,ENT00167,CRS017268,Corporate Training Batch 4753,USR032653,2025-12-16,2026-02-14,Online,269,71,59,77,Running
BAT004754,ENT00002,CRS042218,Corporate Training Batch 4754,USR021437,2025-12-01,2026-01-30,Offline,487,71,100,87,Planned
BAT004755,ENT00164,CRS024400,Corporate Training Batch 4755,USR037718,2026-02-01,2026-04-02,Offline,39,76,58,93,Completed
