certificate_id,user_id,course_id,credential_type,certificate_title,issued_date,expiry_date,verification_qr_url,blockchain_hash,status
CERT0033376,USR026559,CRS015445,Skill Badge,Professional Certificate in Quality Management,2026-05-10,2029-05-09,https://verify.kaasdemo.ai/cert/dfb6c735-1d48-4b6d-a87f-d6e107c3c18b,d8205fffa716486ba64bb229e6ed0020,Active
CERT0033377,USR047990,CRS011173,Skill Badge,Micro Credential in Manufacturing,2026-04-29,2028-04-28,https://verify.kaasdemo.ai/cert/679c6be4-4573-4fe5-a67f-802425cd8718,95aa7df1e61646a086e367fcab7dc326,Active
CERT0033378,USR022081,CRS022302,Compliance Certificate,Micro Credential in Digital Marketing,2025-10-16,2027-10-16,https://verify.kaasdemo.ai/cert/2848a44d-3a08-463b-a940-c39124bd4de1,54ebed04a7dc4e8883fa20d1de8fce89,Expired
CERT0033379,USR002331,CRS027113,Micro Credential,Skill Badge in Sales,2026-01-10,2029-01-09,https://verify.kaasdemo.ai/cert/ac2c06ec-b76a-43e3-97bb-daba3e6bd6d2,4673a5f384dd4ea1af1f690106434af3,Active
CERT0033380,USR011790,CRS035097,Skill Badge,Leadership Credential in Data Science,2025-11-01,2028-10-31,https://verify.kaasdemo.ai/cert/5ba4d8bc-8cd6-4697-a551-aca9d6348d28,14be76e7b1864c47a1f0f387c8d55a0c,Active
CERT0033381,USR007029,CRS029856,Micro Credential,Compliance Certificate in Project Management,2025-09-30,2027-09-30,https://verify.kaasdemo.ai/cert/eb170542-b455-46bc-aeb5-65fc0ef6fa70,a0d5fbe7c6e24a6bb84e9b48ebb858bd,Expired
CERT0033382,USR008967,CRS025593,Leadership Credential,Micro Credential in Project Management,2026-01-31,2027-01-31,https://verify.kaasdemo.ai/cert/72768c5d-2960-4688-9212-3232f4cf239c,50fd679d00a4439c9473873eb7b47d58,Active
CERT0033383,USR036975,CRS036494,Compliance Certificate,Micro Credential in HR,2025-07-19,2027-07-19,https://verify.kaasdemo.ai/cert/a790928b-9e87-49b9-a395-dcd243453ba8,5da464c01d6b44efb4dce6356f83615f,Expired
CERT0033384,USR030160,CRS039409,Skill Badge,Completion Certificate in Finance,2025-06-12,2026-06-12,https://verify.kaasdemo.ai/cert/0ec56cb9-2f54-4db9-95eb-fc266af27ead,e8fdf53dc9324df4bdba338960e7276c,Expired
CERT0033385,USR044227,CRS021806,Skill Badge,Completion Certificate in Sales,2025-07-03,2026-07-03,https://verify.kaasdemo.ai/cert/962ece6f-c91c-475c-8563-ded2c99e9af0,058dcfdc84d6488cb933f653e6e48c3c,Revoked
CERT0033386,USR030896,CRS046923,Micro Credential,Micro Credential in Manufacturing,2025-12-09,2028-12-08,https://verify.kaasdemo.ai/cert/3b681ef1-efec-425e-80ad-2f7ca7f6513a,e9f6f52004dc4df38cc0e8ffbec22849,Expired
CERT0033387,USR022746,CRS044964,Leadership Credential,Compliance Certificate in Governance,2025-07-04,2027-07-04,https://verify.kaasdemo.ai/cert/d0803e9c-bbf6-46c9-a68b-14f0b269d93a,ac6b1b61e47a49349f42acd30147541e,Active
CERT0033388,USR013061,CRS011967,Compliance Certificate,Leadership Credential in AI,2026-03-18,2029-03-17,https://verify.kaasdemo.ai/cert/9b12e7b9-66b9-431c-9a9c-2ca243e2ce65,651106d4b4d942329b4d107296d0b40c,Active
CERT0033389,USR034425,CRS021326,Professional Certificate,Completion Certificate in HR,2025-10-02,2026-10-02,https://verify.kaasdemo.ai/cert/6ea80b9d-55b9-4211-aff2-7dc8694dfffd,67675307b8114c1eb4f43799b2652b54,Active
CERT0033390,USR023236,CRS010868,Leadership Credential,Completion Certificate in Governance,2026-01-21,2029-01-20,https://verify.kaasdemo.ai/cert/6743d920-e6a4-4c86-b696-531827f15322,3677fa0b104b4809b07d4d7e033876a8,Active
CERT0033391,USR010410,CRS046669,Skill Badge,Leadership Credential in Governance,2025-08-25,2026-08-25,https://verify.kaasdemo.ai/cert/4013f608-1b27-4656-8484-157d59da1628,a337229c8d6249a0b3ba7fbdbbffec75,Active
CERT0033392,USR028921,CRS042317,Completion Certificate,Compliance Certificate in Quality Management,2026-03-25,2028-03-24,https://verify.kaasdemo.ai/cert/e8f42637-ba7c-4483-a27f-28bdf0e87cf3,780516fb43dc444d8c37aaebadd5b1a5,Expired
CERT0033393,USR037363,CRS000353,Micro Credential,Completion Certificate in Governance,2025-09-02,2027-09-02,https://verify.kaasdemo.ai/cert/91972c6b-7502-47f1-a005-63aa00a08c47,b789a57e94974e169efd305768066c7b,Expired
CERT0033394,USR008955,CRS029052,Skill Badge,Micro Credential in Project Management,2025-07-28,2027-07-28,https://verify.kaasdemo.ai/cert/a95b37f9-1d71-49b5-82d5-d79a2c0568aa,b4a8179f6ed7411a83e2664536e83e9c,Expired
CERT0033395,USR000539,CRS046088,Micro Credential,Compliance Certificate in Data Science,2025-06-02,2027-06-02,https://verify.kaasdemo.ai/cert/9f57c176-16aa-4042-8df7-523d0de5eee7,f542a329ab6c4766956da5973633845f,Active
CERT0033396,USR012357,CRS047069,Skill Badge,Skill Badge in Finance,2026-03-13,2027-03-13,https://verify.kaasdemo.ai/cert/1adeaa6e-9078-4685-b1a9-c658643871c2,5df2ae4ec7c34ad79e0bcdec5a801dab,Revoked
CERT0033397,USR048559,CRS016697,Completion Certificate,Professional Certificate in AI,2025-09-28,2028-09-27,https://verify.kaasdemo.ai/cert/df956d27-6630-4ca7-bb25-ca560feb7ae6,984073a11f554defaf29234789a158aa,Active
CERT0033398,USR015888,CRS049102,Completion Certificate,Micro Credential in Manufacturing,2025-10-11,2028-10-10,https://verify.kaasdemo.ai/cert/139e8166-1ef1-4f18-9483-c4e8aa579a46,dc73c0ffc7e34f9b953a5d64bde5af61,Active
CERT0033399,USR017205,CRS016640,Professional Certificate,Leadership Credential in Digital Marketing,2025-08-08,2027-08-08,https://verify.kaasdemo.ai/cert/13d34968-2d5e-4499-a61d-91aeddc505b7,c9cfcc2b622645489a38caeddae4898f,Revoked
CERT0033400,USR042141,CRS013123,Professional Certificate,Professional Certificate in Cybersecurity,2026-04-21,2027-04-21,https://verify.kaasdemo.ai/cert/4671a5fc-cc25-4d5d-a635-56f245694515,286a6d1f558343c48fc71e39d111ed8a,Active
CERT0033401,USR032420,CRS041606,Compliance Certificate,Skill Badge in Finance,2026-04-07,2028-04-06,https://verify.kaasdemo.ai/cert/4ada4e8f-4d61-4130-990c-7bbc5e73f077,47941f2ea26a4273b41210fdb07ca29c,Active
CERT0033402,USR048471,CRS013148,Compliance Certificate,Completion Certificate in Quality Management,2025-06-02,2028-06-01,https://verify.kaasdemo.ai/cert/b7fc4151-080b-4dcd-9b8f-95cc73f3ada3,e9b3771af8f9479fa5bb01b7d3ccde20,Expired
CERT0033403,USR022845,CRS021875,Micro Credential,Compliance Certificate in Digital Marketing,2025-05-19,2028-05-18,https://verify.kaasdemo.ai/cert/36c983ac-eda3-49f2-9945-e21848838cbe,c2cf32187cb840719b35650b1e026256,Revoked
CERT0033404,USR042299,CRS019096,Skill Badge,Micro Credential in Leadership,2025-07-02,2026-07-02,https://verify.kaasdemo.ai/cert/c5a3a896-2a95-4825-b721-22cba3cc5fa3,f3a74c9c12bf4e559831d4e6ab05cb4e,Expired
CERT0033405,USR047870,CRS036748,Skill Badge,Micro Credential in Manufacturing,2026-05-03,2028-05-02,https://verify.kaasdemo.ai/cert/2e9088bf-c8a4-4957-a1e4-af46afeb01d4,dfa96bf4b7bc4e75889a03e45ca83bdb,Active
CERT0033406,USR038445,CRS020337,Professional Certificate,Completion Certificate in Finance,2025-10-19,2026-10-19,https://verify.kaasdemo.ai/cert/e85707a3-9303-4c78-bb1e-30fe8bfb5104,cd173d8a47eb45b781057ea7b3a30928,Active
CERT0033407,USR032359,CRS038831,Micro Credential,Compliance Certificate in Digital Marketing,2026-05-10,2028-05-09,https://verify.kaasdemo.ai/cert/a86b231f-1e52-4454-8414-772f75381ba0,ade862a25740493182a30816e12481a8,Revoked
CERT0033408,USR010026,CRS029987,Leadership Credential,Micro Credential in Project Management,2026-03-28,2027-03-28,https://verify.kaasdemo.ai/cert/d92b9ee1-6862-40f8-85fa-3c04afc4e43f,112755b2f848473db6aabcab65c1fdb7,Revoked
CERT0033409,USR033058,CRS017731,Completion Certificate,Skill Badge in Manufacturing,2026-02-12,2029-02-11,https://verify.kaasdemo.ai/cert/55117e47-619b-4b43-96b9-c044e49401af,97a5cd2f5cee44d7bfd5473fd4034cbd,Active
CERT0033410,USR008216,CRS036905,Compliance Certificate,Completion Certificate in Leadership,2026-02-17,2027-02-17,https://verify.kaasdemo.ai/cert/9c7ac5db-f0ab-4a41-bccb-7867fb848fca,9f27a8b2cf134078a1e7e09e653ed499,Active
CERT0033411,USR043163,CRS002850,Completion Certificate,Completion Certificate in Governance,2026-02-21,2027-02-21,https://verify.kaasdemo.ai/cert/70a701e9-c606-4552-80bc-249d976a6be5,4498c604130e42f7be054c060a5ba403,Active
CERT0033412,USR025912,CRS003584,Leadership Credential,Compliance Certificate in HR,2025-09-17,2028-09-16,https://verify.kaasdemo.ai/cert/48e99903-2b56-4f20-98d4-4edd8ec4573d,915904aaee464a6e874158d16761b5ac,Active
CERT0033413,USR002414,CRS029858,Compliance Certificate,Completion Certificate in Manufacturing,2026-02-12,2029-02-11,https://verify.kaasdemo.ai/cert/b94bd461-8887-4abf-bb78-3452552afe15,c9186af88a664c54997481e188bd7ec8,Active
CERT0033414,USR024834,CRS023996,Micro Credential,Completion Certificate in AI,2025-07-12,2028-07-11,https://verify.kaasdemo.ai/cert/206cd5c8-f3cf-4438-a029-5b8fd8a2dc84,b90cd96be5ac453a82f470d59f34589b,Active
CERT0033415,USR034833,CRS002302,Leadership Credential,Professional Certificate in Finance,2025-08-05,2027-08-05,https://verify.kaasdemo.ai/cert/0e595dcc-7b4d-422a-bc2b-b7814671e912,0ad7adad181e4e57b164dfd0e263e614,Active
CERT0033416,USR018307,CRS005298,Skill Badge,Leadership Credential in Quality Management,2025-10-19,2027-10-19,https://verify.kaasdemo.ai/cert/e19aafd2-7491-4a91-98b0-7963beead664,d21a375321d04bad95adf74ba65099b2,Expired
CERT0033417,USR023515,CRS038354,Completion Certificate,Leadership Credential in Project Management,2025-11-26,2028-11-25,https://verify.kaasdemo.ai/cert/07a9e5de-1053-452e-b344-4132cbdcac49,d86f6b025a35408796216eaed220c145,Active
CERT0033418,USR045847,CRS029621,Professional Certificate,Leadership Credential in HR,2025-12-14,2026-12-14,https://verify.kaasdemo.ai/cert/4d673d3b-6a02-4a7a-8588-17ddfa5792a0,3aacbab3c8fb4cf2ab915b3fa77b9dc0,Revoked
CERT0033419,USR005668,CRS004042,Completion Certificate,Compliance Certificate in Quality Management,2025-08-21,2026-08-21,https://verify.kaasdemo.ai/cert/b9eb4202-500d-4134-ba6a-2cdb37c856e3,7861b94066294771b4b2974fcead8766,Active
CERT0033420,USR024924,CRS009215,Compliance Certificate,Completion Certificate in Cybersecurity,2025-06-19,2028-06-18,https://verify.kaasdemo.ai/cert/0eda7cca-9dba-4850-9aa7-f5ba8a7d837a,53694dad6e454fc28eba3c1e574f2491,Expired
CERT0033421,USR011925,CRS000465,Leadership Credential,Professional Certificate in Leadership,2026-02-19,2028-02-19,https://verify.kaasdemo.ai/cert/ef4c7f7d-647c-4edd-8a4a-26213a5a6cfb,3020d9b4d53f4922b7eae9558cc7524a,Active
CERT0033422,USR001291,CRS011883,Completion Certificate,Micro Credential in Governance,2026-04-29,2029-04-28,https://verify.kaasdemo.ai/cert/45eeee71-5437-4d0c-a483-0f76ff2cd523,18d57f4858ee4fac8bc044e451e3761f,Active
CERT0033423,USR001279,CRS048751,Completion Certificate,Leadership Credential in Leadership,2025-07-08,2027-07-08,https://verify.kaasdemo.ai/cert/26d5e085-7f36-49aa-8878-acbdaacf6d0a,edbc9ba665c94ffab15bc34a64eee8fa,Active
CERT0033424,USR007631,CRS015222,Completion Certificate,Skill Badge in Digital Marketing,2025-10-17,2026-10-17,https://verify.kaasdemo.ai/cert/2b83fd60-e390-4ece-9ea5-57f69d38c97f,50434457aca145f99e91fc355f430894,Revoked
CERT0033425,USR041603,CRS008952,Skill Badge,Micro Credential in Project Management,2026-03-07,2028-03-06,https://verify.kaasdemo.ai/cert/6ecbaa22-41ff-4c6e-b4f2-edef3b6c7e54,a05780efe300435b8e405f3ecc51fcdd,Active
CERT0033426,USR015324,CRS000358,Compliance Certificate,Skill Badge in Quality Management,2026-02-12,2029-02-11,https://verify.kaasdemo.ai/cert/529646df-4d57-421f-ae46-ec50e103e95c,a975a739a07a475d9334cb98af0fb80e,Active
CERT0033427,USR038474,CRS025764,Professional Certificate,Micro Credential in Finance,2025-09-05,2026-09-05,https://verify.kaasdemo.ai/cert/485a589a-8cd8-4cc2-8730-af1fd60f8c6a,95acfca254f8482baf49af83939f5a76,Active
CERT0033428,USR030832,CRS044840,Completion Certificate,Leadership Credential in Manufacturing,2025-06-09,2026-06-09,https://verify.kaasdemo.ai/cert/cbcb89ca-5ed6-4f13-a9e1-8cf5c327deab,f443a9aeafd54c5bb4fbfb7111da8d5f,Expired
CERT0033429,USR034955,CRS046392,Leadership Credential,Completion Certificate in Manufacturing,2025-12-14,2028-12-13,https://verify.kaasdemo.ai/cert/d091d7ad-2958-472e-a92d-f7c558a3c923,0d996d1c3c504cf4a35ca34880c72756,Active
CERT0033430,USR037386,CRS029614,Completion Certificate,Micro Credential in Digital Marketing,2025-11-06,2027-11-06,https://verify.kaasdemo.ai/cert/9dd70901-6539-40d9-9670-1c0abd7e0066,547b46eb2d4b40cead9ddd0e5310cfa5,Active
CERT0033431,USR011434,CRS048325,Compliance Certificate,Professional Certificate in HR,2025-11-08,2026-11-08,https://verify.kaasdemo.ai/cert/03011787-10cb-42a1-9039-0edb43162911,68ed42b989fa416381b890b80b416481,Active
CERT0033432,USR046803,CRS014452,Micro Credential,Micro Credential in AI,2025-12-27,2028-12-26,https://verify.kaasdemo.ai/cert/9d0a6c20-7060-4234-9c2c-16fdc8309fef,4503f6078cb14308a143ac6b07f93eac,Active
CERT0033433,USR044291,CRS003956,Micro Credential,Skill Badge in Full Stack,2025-08-11,2026-08-11,https://verify.kaasdemo.ai/cert/1b215a23-b476-4d62-95dd-133623ca0342,7ea9d32baf694734891ddc0795d94a2a,Active
CERT0033434,USR023832,CRS032380,Skill Badge,Compliance Certificate in Data Science,2025-11-28,2027-11-28,https://verify.kaasdemo.ai/cert/b355cb26-1d82-4a2e-b531-b0311c34ab4c,0b346634a14e40dd90e855d304c24ceb,Active
CERT0033435,USR015343,CRS008935,Completion Certificate,Professional Certificate in Quality Management,2025-12-28,2027-12-28,https://verify.kaasdemo.ai/cert/8e3bc82b-b3a2-48f5-9784-8dfabeccc338,e5e8937009104b01a3c989c7c9050041,Expired
CERT0033436,USR029624,CRS046175,Skill Badge,Professional Certificate in Data Science,2025-10-01,2027-10-01,https://verify.kaasdemo.ai/cert/d7d6dd1e-e823-4dfd-8f5e-e05c0f333d08,8212829188b44c8ab6393378993ec26f,Revoked
CERT0033437,USR028526,CRS048015,Skill Badge,Professional Certificate in Project Management,2025-10-27,2027-10-27,https://verify.kaasdemo.ai/cert/1eb479b8-bb8e-4f5c-8a2d-0bbde97a7db2,3cb5e786a1444a50a71887b2151e31a2,Expired
CERT0033438,USR033823,CRS040976,Skill Badge,Compliance Certificate in AI,2025-08-16,2028-08-15,https://verify.kaasdemo.ai/cert/c4b6f696-2399-4b4a-8dcc-95f1571177e3,c928cb8fdd4e4f23a57702ec21102211,Active
CERT0033439,USR004897,CRS031277,Professional Certificate,Completion Certificate in Project Management,2026-02-06,2029-02-05,https://verify.kaasdemo.ai/cert/0d349d70-12c2-4007-ad79-382e943e0ba0,63138b70c8e64552a4e054a826a4044c,Active
CERT0033440,USR038413,CRS047707,Completion Certificate,Micro Credential in Quality Management,2025-07-05,2026-07-05,https://verify.kaasdemo.ai/cert/34357101-e582-45aa-ae20-8528741d5a50,03c468b0f4cc41beb02733bb350f2471,Active
CERT0033441,USR045656,CRS002005,Professional Certificate,Completion Certificate in Governance,2025-12-21,2027-12-21,https://verify.kaasdemo.ai/cert/0c183c2c-dc2c-4e0d-8989-cc947c37d021,f7fdf53744c94ffb889ad23625885ce5,Revoked
CERT0033442,USR013590,CRS011872,Leadership Credential,Leadership Credential in Sales,2025-06-02,2028-06-01,https://verify.kaasdemo.ai/cert/3550c6c7-edfb-44a3-87a9-6df6a0819d5a,d91dbc92cb5c46b9b375f6dfacdbe534,Revoked
CERT0033443,USR002194,CRS034934,Leadership Credential,Professional Certificate in Full Stack,2026-02-13,2029-02-12,https://verify.kaasdemo.ai/cert/5662aed4-3353-49bd-adc2-0ba7cbcc360f,60535de308d642089c09897e9cc62825,Active
CERT0033444,USR039022,CRS037540,Micro Credential,Completion Certificate in Project Management,2026-04-01,2028-03-31,https://verify.kaasdemo.ai/cert/d98e3264-ddba-4bf1-b9b6-d1bc59c5f7df,e331dab1989a4536a8a91729b5229c27,Active
CERT0033445,USR000391,CRS034984,Professional Certificate,Skill Badge in Full Stack,2025-11-13,2028-11-12,https://verify.kaasdemo.ai/cert/1f99051d-2048-4991-96cf-b6b0b4bad49d,0de9c353c93c413d815981b39a6f59f1,Active
CERT0033446,USR018074,CRS031239,Completion Certificate,Completion Certificate in Project Management,2026-01-17,2027-01-17,https://verify.kaasdemo.ai/cert/03cabfa1-2583-45ff-abc4-4c1afe9524b5,3ad8d115385144a29d2d82e97d0bdf86,Revoked
CERT0033447,USR011015,CRS017011,Micro Credential,Professional Certificate in Cloud,2025-08-03,2026-08-03,https://verify.kaasdemo.ai/cert/3d544ba8-8c12-4ec1-b9ae-99bbd260d8d0,8f79819c704d4e8e8c69eac8369fa6d9,Active
CERT0033448,USR007681,CRS033402,Compliance Certificate,Skill Badge in HR,2025-06-22,2026-06-22,https://verify.kaasdemo.ai/cert/1f8c0f3e-96e8-4e05-9a02-49c213b13e5c,5f74c19024fb4fa9982c80ee712bf64d,Revoked
CERT0033449,USR025771,CRS038992,Leadership Credential,Skill Badge in HR,2025-12-19,2028-12-18,https://verify.kaasdemo.ai/cert/1ecc4aca-dfc6-4873-a528-01e7aae1b710,bd4254e115774cf289bcdcb3167ee5f4,Expired
CERT0033450,USR045361,CRS002651,Professional Certificate,Micro Credential in HR,2025-10-04,2027-10-04,https://verify.kaasdemo.ai/cert/7c02b6d4-20b5-4fe6-a2ca-2eebac48abc0,2716ef29e5084564b4e4dc8c8a5044b7,Active
CERT0033451,USR020494,CRS022324,Completion Certificate,Leadership Credential in Digital Marketing,2025-09-21,2026-09-21,https://verify.kaasdemo.ai/cert/b149e17f-4dec-45bd-a075-26c252ebe29d,dfd6d7443f7d420a98de969faee12c5e,Active
CERT0033452,USR040927,CRS042849,Micro Credential,Completion Certificate in Cybersecurity,2025-06-11,2026-06-11,https://verify.kaasdemo.ai/cert/daed8080-c347-4d42-a66d-4a270df74e33,ba8000d477274297ac2a8177c18398be,Active
CERT0033453,USR029159,CRS001194,Completion Certificate,Leadership Credential in Cloud,2026-03-31,2029-03-30,https://verify.kaasdemo.ai/cert/7e4e3acd-89df-4cd5-b80b-4d4859e55cc4,ed8f7127e7274819880807efb93ff8af,Active
CERT0033454,USR002568,CRS046319,Micro Credential,Compliance Certificate in AI,2025-10-20,2026-10-20,https://verify.kaasdemo.ai/cert/18fbc68f-bb02-47e6-944d-9356ec1631f5,e148030272144469ad1b4caf04a431fe,Active
CERT0033455,USR003881,CRS016084,Completion Certificate,Compliance Certificate in Sales,2026-02-08,2029-02-07,https://verify.kaasdemo.ai/cert/8173060e-595f-4a66-affe-36603e02a68e,1f454b1843664cabae51c599cbeb6c2a,Revoked
CERT0033456,USR032518,CRS041406,Completion Certificate,Leadership Credential in Healthcare,2025-06-26,2027-06-26,https://verify.kaasdemo.ai/cert/49208355-9056-4ae8-b732-fbcd2b408237,e79d4571f6e64350b000b50131872db4,Expired
CERT0033457,USR025724,CRS043181,Micro Credential,Professional Certificate in Governance,2026-03-06,2027-03-06,https://verify.kaasdemo.ai/cert/c2a78bc1-be7a-4c20-8dac-6f1f2853de1a,40425035adf84213a142c8efaa4d8b56,Active
CERT0033458,USR041939,CRS036928,Leadership Credential,Completion Certificate in Full Stack,2025-09-23,2028-09-22,https://verify.kaasdemo.ai/cert/52185ef3-7810-4c03-b785-8c13ce679090,bbf2308d0e4d48e390fb8ec0e2aae01c,Active
CERT0033459,USR045631,CRS023578,Professional Certificate,Skill Badge in Cybersecurity,2026-02-19,2027-02-19,https://verify.kaasdemo.ai/cert/ad9a094f-60ba-4460-812f-811ea463d680,35e018bc6f9447619629fcb184ff27f2,Expired
CERT0033460,USR030351,CRS045143,Completion Certificate,Skill Badge in Cloud,2025-07-05,2027-07-05,https://verify.kaasdemo.ai/cert/89ee111b-5bbe-4fe0-a34c-f787457bb6f4,62d32a7139024277ac381703daa1aa17,Active
CERT0033461,USR047328,CRS027645,Professional Certificate,Skill Badge in Quality Management,2026-03-09,2028-03-08,https://verify.kaasdemo.ai/cert/78840dd7-5789-4986-8a35-422a193039c9,7df048225665446f8680255a886d1980,Expired
CERT0033462,USR041379,CRS011795,Completion Certificate,Professional Certificate in Leadership,2025-07-25,2028-07-24,https://verify.kaasdemo.ai/cert/b4cdedc0-58d1-4be1-baa3-3ab238aaab84,7815b36dfda248e5920d583929180795,Active
CERT0033463,USR018107,CRS036639,Micro Credential,Completion Certificate in Governance,2025-12-06,2028-12-05,https://verify.kaasdemo.ai/cert/870a7b1b-0933-45c3-86d9-02d753d55084,5542aeac1ee4420c997c872f824b665c,Active
CERT0033464,USR041794,CRS015917,Leadership Credential,Skill Badge in Finance,2025-06-27,2026-06-27,https://verify.kaasdemo.ai/cert/d4f9341b-bd12-4156-8802-5fe6a17b4811,f97e57b1d6314818a107191704777524,Revoked
CERT0033465,USR003047,CRS048475,Micro Credential,Micro Credential in Cloud,2025-06-25,2028-06-24,https://verify.kaasdemo.ai/cert/cab9763b-7713-475b-bf33-b3a2f5e6dfd1,27112e6e52e34605be0993be8ce0c701,Active
CERT0033466,USR033172,CRS005036,Micro Credential,Professional Certificate in Project Management,2025-07-15,2028-07-14,https://verify.kaasdemo.ai/cert/63ea872a-ab24-4a76-bb12-0a0aa2ee26d3,415c60f8fa06417bb07d50d2d43bfcef,Active
CERT0033467,USR019238,CRS024945,Skill Badge,Skill Badge in Healthcare,2026-01-08,2029-01-07,https://verify.kaasdemo.ai/cert/528ccae0-671e-4e67-b675-9c9bbeddd221,0b248458ef1f44ad800ab46af31894b6,Revoked
CERT0033468,USR003353,CRS015802,Leadership Credential,Skill Badge in Leadership,2026-01-23,2027-01-23,https://verify.kaasdemo.ai/cert/6aa67e2e-eb94-40ce-a909-de0ecc18692a,bbf02f1293344171a1346d6436c86bb4,Active
CERT0033469,USR025599,CRS044226,Professional Certificate,Skill Badge in Manufacturing,2025-10-14,2027-10-14,https://verify.kaasdemo.ai/cert/c768db6f-510a-4d8d-b54a-f3eeda8e795f,a3effb9041b94142950caadd252ba6f4,Revoked
CERT0033470,USR040471,CRS040238,Leadership Credential,Micro Credential in Leadership,2026-05-13,2028-05-12,https://verify.kaasdemo.ai/cert/d52fa5c3-04d4-4704-affb-bf779a00c836,a0d37e6fa03e4527af72038dff82a77a,Active
