assessment_id,course_id,assessment_title,assessment_type,difficulty,question_count,max_score,passing_score,llm_generated,gamified_mode,proctoring_required,created_at
ASM023966,CRS028983,Case Study Assessment 23966,Simulation,Advanced,25,200,115,True,Scenario Mission,True,2024-10-05
ASM023967,CRS010456,Roleplay Assessment 23967,Project Submission,Beginner,47,50,34,True,Battle,False,2025-06-20
ASM023968,CRS030882,Gamified Quest Assessment 23968,Viva,Beginner,8,200,109,True,Escape Room,False,2025-01-05
ASM023969,CRS000974,Coding Challenge Assessment 23969,Gamified Quest,Advanced,20,100,45,True,Scenario Mission,False,2025-06-08
ASM023970,CRS011761,Viva Assessment 23970,Viva,Expert,10,100,66,True,Scenario Mission,True,2025-11-15
ASM023971,CRS019401,Project Submission Assessment 23971,Gamified Quest,Advanced,20,150,89,False,Scenario Mission,False,2025-09-07
ASM023972,CRS012406,Gamified Quest Assessment 23972,Project Submission,Advanced,26,100,45,False,Battle,False,2024-12-12
ASM023973,CRS041652,Project Submission Assessment 23973,Roleplay,Advanced,44,150,94,True,Escape Room,False,2025-08-29
ASM023974,CRS016634,Case Study Assessment 23974,Roleplay,Beginner,22,200,111,True,Classic,True,2025-10-28
ASM023975,CRS043892,Simulation Assessment 23975,Coding Challenge,Expert,9,50,28,True,Battle,True,2025-08-01
ASM023976,CRS019192,Simulation Assessment 23976,MCQ,Beginner,51,50,30,True,Scenario Mission,True,2025-04-11
ASM023977,CRS010958,Case Study Assessment 23977,Roleplay,Expert,6,50,29,True,Timed Challenge,True,2025-12-03
ASM023978,CRS025745,Simulation Assessment 23978,Gamified Quest,Expert,23,50,25,True,Battle,False,2024-10-13
ASM023979,CRS003741,Gamified Quest Assessment 23979,Simulation,Expert,17,100,50,True,Scenario Mission,False,2024-05-29
ASM023980,CRS046251,Simulation Assessment 23980,Coding Challenge,Advanced,25,150,85,False,Quest,False,2024-08-27
ASM023981,CRS026495,Roleplay Assessment 23981,Project Submission,Intermediate,55,50,34,True,Classic,True,2025-10-25
ASM023982,CRS011509,Simulation Assessment 23982,Gamified Quest,Advanced,8,150,76,True,Escape Room,False,2024-05-21
ASM023983,CRS008415,Viva Assessment 23983,Viva,Advanced,47,100,66,True,Escape Room,True,2025-06-02
ASM023984,CRS045279,MCQ Assessment 23984,MCQ,Advanced,16,150,79,True,Classic,False,2026-03-20
ASM023985,CRS022413,Coding Challenge Assessment 23985,Coding Challenge,Beginner,33,50,27,True,Quest,False,2026-01-20
ASM023986,CRS017302,Viva Assessment 23986,Case Study,Advanced,47,200,116,False,Escape Room,False,2024-08-10
ASM023987,CRS015069,MCQ Assessment 23987,Coding Challenge,Intermediate,55,150,87,False,Quest,False,2025-11-27
ASM023988,CRS042492,MCQ Assessment 23988,MCQ,Beginner,32,100,57,False,Classic,False,2024-07-21
ASM023989,CRS022611,MCQ Assessment 23989,Roleplay,Advanced,15,50,32,True,Escape Room,True,2025-12-11
ASM023990,CRS006976,Viva Assessment 23990,Gamified Quest,Advanced,20,200,139,True,Battle,False,2024-11-23
ASM023991,CRS008683,Coding Challenge Assessment 23991,Roleplay,Expert,21,150,91,True,Quest,True,2025-02-19
ASM023992,CRS040295,MCQ Assessment 23992,MCQ,Advanced,7,200,138,True,Quest,True,2025-02-24
ASM023993,CRS043817,Viva Assessment 23993,Case Study,Beginner,50,50,25,True,Quest,True,2024-09-11
ASM023994,CRS018758,Coding Challenge Assessment 23994,Project Submission,Beginner,60,50,26,True,Battle,False,2025-08-14
ASM023995,CRS017428,MCQ Assessment 23995,Roleplay,Expert,18,200,98,True,Timed Challenge,False,2024-06-01
ASM023996,CRS019131,Project Submission Assessment 23996,Roleplay,Expert,19,200,106,True,Scenario Mission,False,2024-10-13
ASM023997,CRS042713,MCQ Assessment 23997,MCQ,Advanced,23,200,135,True,Escape Room,False,2025-02-16
ASM023998,CRS021800,Viva Assessment 23998,Gamified Quest,Advanced,29,50,32,True,Escape Room,False,2025-06-15
ASM023999,CRS045540,Gamified Quest Assessment 23999,Roleplay,Intermediate,60,200,94,True,Escape Room,False,2025-05-27
ASM024000,CRS015084,Roleplay Assessment 24000,Roleplay,Intermediate,14,150,70,True,Quest,False,2025-06-25
ASM024001,CRS027052,MCQ Assessment 24001,MCQ,Expert,25,200,114,True,Battle,False,2026-05-07
ASM024002,CRS029114,Coding Challenge Assessment 24002,Coding Challenge,Expert,32,150,93,True,Battle,True,2024-11-02
ASM024003,CRS032692,Viva Assessment 24003,Gamified Quest,Advanced,41,150,75,False,Quest,False,2024-10-17
ASM024004,CRS008052,Viva Assessment 24004,Viva,Intermediate,18,100,57,True,Quest,False,2024-11-24
ASM024005,CRS003698,Gamified Quest Assessment 24005,Coding Challenge,Advanced,29,50,33,True,Timed Challenge,True,2024-12-03
ASM024006,CRS012004,Project Submission Assessment 24006,MCQ,Advanced,38,50,31,True,Classic,False,2026-02-04
ASM024007,CRS010908,Viva Assessment 24007,Simulation,Intermediate,28,100,50,False,Battle,False,2025-07-19
ASM024008,CRS037319,Gamified Quest Assessment 24008,MCQ,Expert,19,200,125,True,Quest,False,2025-05-11
ASM024009,CRS006104,Simulation Assessment 24009,Gamified Quest,Advanced,42,150,71,False,Battle,True,2024-09-26
ASM024010,CRS049750,Viva Assessment 24010,MCQ,Advanced,19,200,95,True,Battle,True,2024-06-12
ASM024011,CRS045342,Roleplay Assessment 24011,MCQ,Intermediate,35,150,97,False,Quest,False,2024-07-11
ASM024012,CRS029567,Coding Challenge Assessment 24012,Viva,Advanced,46,100,53,True,Classic,False,2025-07-10
ASM024013,CRS019985,Viva Assessment 24013,Coding Challenge,Expert,53,50,30,True,Timed Challenge,True,2026-01-27
ASM024014,CRS048351,Project Submission Assessment 24014,Roleplay,Beginner,24,200,99,True,Quest,False,2025-07-01
ASM024015,CRS040008,Simulation Assessment 24015,Project Submission,Intermediate,6,100,59,False,Scenario Mission,True,2025-01-31
ASM024016,CRS044386,Gamified Quest Assessment 24016,Case Study,Advanced,40,150,101,True,Scenario Mission,False,2026-03-02
ASM024017,CRS019398,Coding Challenge Assessment 24017,Gamified Quest,Intermediate,15,50,23,False,Quest,True,2024-08-13
ASM024018,CRS021658,Case Study Assessment 24018,Viva,Intermediate,39,50,27,True,Scenario Mission,False,2025-10-05
ASM024019,CRS020502,Roleplay Assessment 24019,Simulation,Advanced,60,50,23,True,Scenario Mission,False,2026-05-01
ASM024020,CRS044068,MCQ Assessment 24020,Gamified Quest,Intermediate,55,200,129,True,Classic,False,2024-05-27
ASM024021,CRS038439,Roleplay Assessment 24021,Simulation,Beginner,24,150,84,True,Classic,False,2025-02-01
ASM024022,CRS035784,Viva Assessment 24022,Gamified Quest,Advanced,12,150,72,False,Scenario Mission,True,2025-12-06
ASM024023,CRS043591,Coding Challenge Assessment 24023,Simulation,Advanced,9,100,59,True,Timed Challenge,False,2025-05-28
ASM024024,CRS025779,Viva Assessment 24024,Viva,Beginner,43,200,124,False,Scenario Mission,True,2024-10-11
ASM024025,CRS022375,MCQ Assessment 24025,Gamified Quest,Expert,51,100,45,False,Classic,False,2026-02-23
ASM024026,CRS010613,Roleplay Assessment 24026,Simulation,Expert,53,150,96,False,Classic,True,2024-12-08
ASM024027,CRS032904,Gamified Quest Assessment 24027,Roleplay,Beginner,49,50,22,True,Timed Challenge,False,2025-01-14
ASM024028,CRS045801,Simulation Assessment 24028,Viva,Intermediate,10,100,61,False,Scenario Mission,False,2024-07-01
ASM024029,CRS011480,MCQ Assessment 24029,Viva,Beginner,34,150,98,True,Timed Challenge,False,2024-09-15
ASM024030,CRS039286,Roleplay Assessment 24030,Viva,Advanced,50,50,31,True,Quest,False,2024-11-07
ASM024031,CRS043673,MCQ Assessment 24031,Gamified Quest,Expert,54,150,93,False,Timed Challenge,True,2024-08-12
ASM024032,CRS003180,Coding Challenge Assessment 24032,Roleplay,Advanced,54,200,99,True,Timed Challenge,True,2024-07-18
ASM024033,CRS039381,Gamified Quest Assessment 24033,Simulation,Expert,56,100,63,False,Battle,False,2026-03-02
ASM024034,CRS030408,Roleplay Assessment 24034,Case Study,Beginner,53,50,25,False,Quest,False,2024-05-27
ASM024035,CRS026032,MCQ Assessment 24035,Gamified Quest,Beginner,45,100,59,True,Quest,False,2025-06-11
ASM024036,CRS043267,Project Submission Assessment 24036,Project Submission,Intermediate,15,100,48,True,Scenario Mission,False,2024-10-03
ASM024037,CRS046832,Case Study Assessment 24037,Coding Challenge,Expert,57,200,137,True,Quest,True,2025-04-16
ASM024038,CRS049408,Gamified Quest Assessment 24038,MCQ,Beginner,21,100,56,True,Battle,False,2024-07-20
ASM024039,CRS004329,Case Study Assessment 24039,Project Submission,Advanced,18,200,92,False,Classic,False,2025-05-06
ASM024040,CRS019368,Roleplay Assessment 24040,Project Submission,Beginner,28,100,48,True,Scenario Mission,True,2026-03-30
ASM024041,CRS048802,MCQ Assessment 24041,Project Submission,Expert,18,100,69,False,Scenario Mission,True,2025-03-05
ASM024042,CRS028270,Gamified Quest Assessment 24042,MCQ,Intermediate,20,200,114,True,Scenario Mission,False,2026-05-11
ASM024043,CRS007988,Coding Challenge Assessment 24043,Simulation,Beginner,46,100,46,True,Battle,False,2025-11-01
ASM024044,CRS047994,Case Study Assessment 24044,MCQ,Intermediate,12,200,134,True,Quest,False,2024-09-23
ASM024045,CRS018780,Gamified Quest Assessment 24045,MCQ,Intermediate,21,50,34,True,Classic,False,2025-03-11
ASM024046,CRS008745,Simulation Assessment 24046,Project Submission,Intermediate,12,100,49,False,Scenario Mission,True,2025-07-04
ASM024047,CRS038112,Simulation Assessment 24047,Roleplay,Advanced,41,200,103,True,Scenario Mission,False,2025-04-23
ASM024048,CRS015211,Roleplay Assessment 24048,Coding Challenge,Beginner,12,150,75,True,Timed Challenge,False,2024-06-17
ASM024049,CRS036257,Viva Assessment 24049,Case Study,Expert,49,100,54,False,Classic,False,2026-02-25
ASM024050,CRS045089,MCQ Assessment 24050,MCQ,Advanced,43,100,68,False,Battle,False,2025-10-28
ASM024051,CRS007349,Viva Assessment 24051,MCQ,Expert,9,50,29,True,Classic,True,2024-11-02
ASM024052,CRS046355,MCQ Assessment 24052,Gamified Quest,Beginner,17,50,22,False,Quest,True,2024-06-15
ASM024053,CRS028455,Roleplay Assessment 24053,Coding Challenge,Advanced,48,50,23,True,Battle,True,2024-12-25
ASM024054,CRS049450,Gamified Quest Assessment 24054,Gamified Quest,Advanced,27,200,118,True,Escape Room,False,2024-05-25
ASM024055,CRS019234,Viva Assessment 24055,Viva,Beginner,21,50,24,True,Classic,False,2025-12-19
ASM024056,CRS019307,Roleplay Assessment 24056,Case Study,Expert,14,100,66,True,Quest,False,2024-09-30
ASM024057,CRS017813,Case Study Assessment 24057,MCQ,Beginner,20,100,68,True,Escape Room,False,2026-02-07
ASM024058,CRS031300,Coding Challenge Assessment 24058,MCQ,Advanced,33,200,108,True,Quest,True,2025-01-29
ASM024059,CRS039156,Viva Assessment 24059,Simulation,Intermediate,29,100,46,True,Quest,False,2024-08-26
ASM024060,CRS014570,Roleplay Assessment 24060,Roleplay,Advanced,45,200,138,True,Timed Challenge,True,2024-08-02
ASM024061,CRS037158,Roleplay Assessment 24061,MCQ,Beginner,20,200,129,True,Timed Challenge,True,2026-04-12
ASM024062,CRS009636,Gamified Quest Assessment 24062,Simulation,Expert,29,200,114,True,Scenario Mission,False,2026-02-01
ASM024063,CRS036198,Case Study Assessment 24063,Roleplay,Expert,31,200,106,True,Classic,False,2026-01-04
ASM024064,CRS001037,Simulation Assessment 24064,MCQ,Expert,34,50,33,True,Quest,False,2026-04-26
ASM024065,CRS020591,Roleplay Assessment 24065,Gamified Quest,Beginner,27,100,64,True,Timed Challenge,False,2025-09-04
ASM024066,CRS027081,Simulation Assessment 24066,Case Study,Expert,20,150,82,False,Classic,True,2025-05-13
ASM024067,CRS048948,Case Study Assessment 24067,Project Submission,Intermediate,25,100,49,True,Battle,True,2026-01-27
ASM024068,CRS012967,MCQ Assessment 24068,Roleplay,Intermediate,39,100,68,True,Classic,False,2025-10-27
ASM024069,CRS019167,Simulation Assessment 24069,MCQ,Advanced,27,50,24,True,Classic,True,2025-07-27
ASM024070,CRS008019,MCQ Assessment 24070,Viva,Beginner,34,50,23,False,Escape Room,False,2026-04-28
ASM024071,CRS038633,Case Study Assessment 24071,Gamified Quest,Intermediate,57,50,24,False,Classic,True,2024-08-08
ASM024072,CRS049331,Coding Challenge Assessment 24072,MCQ,Expert,42,50,27,False,Timed Challenge,False,2025-10-15
ASM024073,CRS028637,Roleplay Assessment 24073,Simulation,Advanced,28,50,30,False,Battle,False,2025-02-16
ASM024074,CRS032745,Coding Challenge Assessment 24074,Gamified Quest,Advanced,55,150,93,False,Battle,False,2025-08-25
ASM024075,CRS038703,Gamified Quest Assessment 24075,Viva,Intermediate,22,50,29,True,Timed Challenge,False,2025-04-18
ASM024076,CRS029007,Coding Challenge Assessment 24076,Coding Challenge,Expert,44,150,93,False,Quest,False,2024-10-12
ASM024077,CRS023207,Viva Assessment 24077,Roleplay,Intermediate,50,200,90,True,Classic,False,2025-02-21
ASM024078,CRS031525,Coding Challenge Assessment 24078,Roleplay,Intermediate,5,50,24,True,Scenario Mission,True,2024-12-23
ASM024079,CRS015471,Viva Assessment 24079,Gamified Quest,Intermediate,19,50,26,False,Quest,False,2024-10-13
ASM024080,CRS009134,Viva Assessment 24080,Simulation,Intermediate,32,100,68,False,Escape Room,True,2024-07-22
ASM024081,CRS026350,Simulation Assessment 24081,Case Study,Intermediate,40,200,127,True,Quest,False,2024-11-12
ASM024082,CRS023499,Project Submission Assessment 24082,Simulation,Intermediate,25,50,29,True,Quest,False,2025-10-04
ASM024083,CRS041984,Case Study Assessment 24083,Gamified Quest,Intermediate,59,50,31,True,Battle,False,2026-04-29
ASM024084,CRS026641,Viva Assessment 24084,Case Study,Beginner,33,200,137,True,Quest,False,2025-02-22
ASM024085,CRS024498,Gamified Quest Assessment 24085,Roleplay,Expert,13,50,26,True,Quest,False,2025-11-15
ASM024086,CRS038179,Simulation Assessment 24086,Project Submission,Advanced,10,200,110,False,Escape Room,False,2025-03-15
ASM024087,CRS012900,MCQ Assessment 24087,MCQ,Expert,42,200,109,True,Timed Challenge,False,2025-06-12
ASM024088,CRS045385,Simulation Assessment 24088,Roleplay,Intermediate,58,100,48,True,Escape Room,True,2025-07-15
ASM024089,CRS012332,Viva Assessment 24089,Viva,Intermediate,38,100,48,False,Scenario Mission,False,2024-09-01
ASM024090,CRS048564,Roleplay Assessment 24090,Coding Challenge,Intermediate,54,150,90,False,Quest,False,2025-11-20
ASM024091,CRS014909,Simulation Assessment 24091,Case Study,Beginner,37,50,34,True,Scenario Mission,False,2024-07-22
ASM024092,CRS003296,Viva Assessment 24092,Viva,Intermediate,51,50,32,False,Battle,True,2025-06-28
ASM024093,CRS042618,Gamified Quest Assessment 24093,Case Study,Intermediate,51,100,61,False,Quest,False,2025-07-28
ASM024094,CRS048770,MCQ Assessment 24094,Gamified Quest,Intermediate,30,200,139,True,Escape Room,False,2024-12-13
ASM024095,CRS021707,Project Submission Assessment 24095,Coding Challenge,Advanced,25,150,84,True,Quest,False,2024-05-30
ASM024096,CRS036148,MCQ Assessment 24096,Coding Challenge,Intermediate,15,100,63,True,Timed Challenge,False,2024-10-15
ASM024097,CRS045045,Simulation Assessment 24097,Coding Challenge,Expert,52,150,96,False,Quest,False,2024-12-20
ASM024098,CRS035443,Gamified Quest Assessment 24098,Gamified Quest,Expert,26,200,104,False,Scenario Mission,False,2024-06-11
ASM024099,CRS035287,Case Study Assessment 24099,Case Study,Expert,28,150,94,True,Quest,False,2024-08-12
ASM024100,CRS010262,Gamified Quest Assessment 24100,Simulation,Intermediate,24,200,131,True,Quest,True,2025-01-21
ASM024101,CRS008635,Case Study Assessment 24101,MCQ,Advanced,57,150,101,False,Battle,True,2024-09-12
ASM024102,CRS008209,Coding Challenge Assessment 24102,Simulation,Beginner,25,150,75,True,Timed Challenge,False,2024-10-14
ASM024103,CRS029720,Project Submission Assessment 24103,Gamified Quest,Intermediate,50,150,81,True,Classic,True,2025-09-21
ASM024104,CRS019251,Coding Challenge Assessment 24104,Roleplay,Beginner,58,100,58,True,Scenario Mission,True,2025-10-09
ASM024105,CRS012457,Roleplay Assessment 24105,Coding Challenge,Intermediate,33,150,101,True,Escape Room,True,2025-02-08
ASM024106,CRS031465,Viva Assessment 24106,Viva,Expert,44,100,48,True,Timed Challenge,False,2025-11-20
ASM024107,CRS012764,Roleplay Assessment 24107,Viva,Expert,42,200,129,False,Battle,False,2024-05-30
ASM024108,CRS024306,Gamified Quest Assessment 24108,Project Submission,Beginner,45,150,68,False,Scenario Mission,False,2024-09-28
ASM024109,CRS010094,Simulation Assessment 24109,MCQ,Advanced,44,50,29,False,Timed Challenge,True,2025-02-28
ASM024110,CRS024766,Case Study Assessment 24110,Simulation,Expert,12,150,95,False,Escape Room,True,2025-01-31
ASM024111,CRS033410,Viva Assessment 24111,Gamified Quest,Expert,42,50,30,True,Scenario Mission,False,2026-04-30
ASM024112,CRS048272,Case Study Assessment 24112,Project Submission,Intermediate,49,50,29,True,Escape Room,True,2025-07-15
ASM024113,CRS015526,Simulation Assessment 24113,Project Submission,Advanced,52,150,78,False,Quest,False,2025-11-04
ASM024114,CRS042055,MCQ Assessment 24114,MCQ,Expert,21,50,23,True,Quest,False,2025-06-12
ASM024115,CRS042422,Coding Challenge Assessment 24115,MCQ,Intermediate,48,100,67,True,Quest,False,2024-12-18
ASM024116,CRS048247,Coding Challenge Assessment 24116,Coding Challenge,Intermediate,37,200,109,True,Quest,False,2025-04-02
ASM024117,CRS049528,MCQ Assessment 24117,Roleplay,Expert,42,100,60,True,Classic,False,2024-08-23
ASM024118,CRS013886,Case Study Assessment 24118,Gamified Quest,Beginner,6,200,133,True,Battle,False,2025-07-23
ASM024119,CRS030923,Gamified Quest Assessment 24119,Simulation,Intermediate,6,200,107,True,Scenario Mission,True,2024-12-05
ASM024120,CRS007233,Project Submission Assessment 24120,Simulation,Expert,19,150,89,True,Battle,False,2024-11-27
ASM024121,CRS043052,Viva Assessment 24121,Gamified Quest,Expert,31,50,34,False,Battle,False,2024-08-15
ASM024122,CRS041345,Roleplay Assessment 24122,Coding Challenge,Beginner,39,50,32,True,Quest,False,2026-03-03
ASM024123,CRS015699,Viva Assessment 24123,Case Study,Expert,5,200,118,True,Scenario Mission,False,2025-03-19
ASM024124,CRS047008,Viva Assessment 24124,Viva,Beginner,29,200,116,True,Scenario Mission,True,2024-10-18
ASM024125,CRS024390,Gamified Quest Assessment 24125,Simulation,Intermediate,6,50,33,False,Timed Challenge,False,2025-02-28
ASM024126,CRS033642,Gamified Quest Assessment 24126,Simulation,Intermediate,11,200,99,True,Scenario Mission,False,2024-09-03
ASM024127,CRS017132,Project Submission Assessment 24127,Coding Challenge,Intermediate,46,150,72,True,Scenario Mission,False,2025-09-05
ASM024128,CRS029641,Gamified Quest Assessment 24128,Gamified Quest,Expert,52,200,128,False,Classic,False,2025-03-21
ASM024129,CRS025618,Simulation Assessment 24129,Coding Challenge,Beginner,51,150,88,False,Timed Challenge,False,2024-11-17
ASM024130,CRS041566,Roleplay Assessment 24130,Case Study,Beginner,13,50,32,True,Timed Challenge,False,2025-10-14
ASM024131,CRS005684,Project Submission Assessment 24131,Case Study,Intermediate,7,150,96,False,Scenario Mission,True,2026-03-03
